Site Name,decimalLatitude,decimalLongitude,Depth,Chl_a_sum_mean_monthly_max,Chl_a_sum_median_monthly_max,Chl_a_sum_overall_mean,Chl_a_sum_overall_median,Chl_a_sum_cv_monthly_mean,Chl_a_sum_sd_monthly_mean,NO3_mean_monthly_max,NO3_median_monthly_max,NO3_overall_mean,NO3_overall_median,NO3_cv_monthly_mean,NO3_sd_monthly_mean,Oxygen_mean_monthly_max,Oxygen_median_monthly_max,Oxygen_overall_mean,Oxygen_overall_median,Oxygen_cv_monthly_mean,Oxygen_sd_monthly_mean,PH_mean_monthly_max,PH_median_monthly_max,PH_overall_mean,PH_overall_median,PH_cv_monthly_mean,PH_sd_monthly_mean,alk_mean_monthly_max,alk_median_monthly_max,alk_overall_mean,alk_overall_median,alk_cv_monthly_mean,alk_sd_monthly_mean,omega_ar_mean_monthly_max,omega_ar_median_monthly_max,omega_ar_overall_mean,omega_ar_overall_median,omega_ar_cv_monthly_mean,omega_ar_sd_monthly_mean
Ahya_481_Lizard,-14.6412179,145.4915279,-3,0.40510185092290535,0.35204842069215264,0.2264460143979584,0.2018544612360334,61.388696457894376,0.13901225641976248,0.6182868735062976,0.434936098,0.19696773404416643,0.093830144,110.47668345572397,0.21760342,6865.346400310141,6840.915559371398,6760.801425242596,6744.899790418459,2.1031526278951715,142.18997284176388,8.078362092187461,8.079951286,8.066579377809092,8.067481141461709,0.2816512567817533,0.022719622,2251.820564935756,2252.421105985368,2244.487909718338,2246.3058519664396,0.367594763,8.250620017,3.775458098253475,3.7646792993247824,3.703327692,3.6978301194758143,2.178688080146213,0.080683959
Ahya_482_Lizard,-14.6412616,145.4915159,-3,0.4050442099500001,0.35206388166721736,0.22640700731242727,0.20183645650632748,61.382242363202145,0.1389736979557869,0.6181167723071579,0.4349366196632969,0.19691042309080128,0.093801494,110.41840251898927,0.21742534357024573,6865.337321802059,6840.885518087017,6760.7860534156125,6744.866319626661,2.103124567961573,142.18775247670337,8.078361175849345,8.079947939113673,8.066577742263087,8.067479313433303,0.28163989662510897,0.022718701,2251.8197972277585,2252.4201249727357,2244.485430408974,2246.303774629737,0.36764368111194456,8.251708858376825,3.7754483974103694,3.764651200667682,3.7033074745085925,3.697796888599861,2.1789556584039325,0.080693428
Ahya_483_Lizard,-14.6412362,145.4915348,-3,0.40508657092113565,0.3520521930636013,0.22643553062810426,0.20185005739815132,61.38687010589569,0.139001685,0.6182415658078236,0.434935445,0.19695242822012773,0.093822748,110.4610798,0.21755577899279327,6865.344139232301,6840.907288691602,6760.797324065758,6744.890457759567,2.103144687813164,142.18934977490355,8.078361864971068,8.079950358843274,8.066578947776359,8.067480701,0.28164802620878876,0.022719360388985796,2251.820357092333,2252.4208522760496,2244.4872349106404,2246.3052267367766,0.36760816802430346,8.250918406,3.7754554503105116,3.764671528121231,3.703322157685218,3.697821210228126,2.1787617427887214,0.080686566
Ahya_484_Lizard,-14.6413109,145.4915963,-3,0.40504945818695826,0.3520599048608886,0.22640943547962164,0.20184100745612832,61.381924262967416,0.13897446821031342,0.6181305643921683,0.4349303390365454,0.19691475147910867,0.093805672,110.42249109338842,0.21743817391358672,6865.3392868897545,6840.885808343573,6760.787245,6744.865754067866,2.1031232374991102,142.1876876,8.078361382,8.079947932662469,8.066577918379554,8.067479828516744,0.2816392155636488,0.022718646772154686,2251.819832812139,2252.420263881452,2244.485517940337,2246.3033793031573,0.3676426762724438,8.251686626703277,3.7754486790946036,3.764651225392856,3.703307943865054,3.697799130990455,2.178952777943383,0.080693331
Ahya_485_Lizard,-14.6412952,145.4916036,-3,0.40507242747792443,0.35205365685443835,0.22642494083593792,0.2018482817053006,61.38446516801036,0.1389897389391244,0.6181982894688218,0.4349299197507557,0.1969375586136475,0.093817141,110.44567446532893,0.21750901488639549,6865.342943684444,6840.897697,6760.793363485958,6744.878968221908,2.1031342799579056,142.18856282459225,8.078361751203477,8.079949255566618,8.066578571069002,8.067480568836286,0.2816436835378306,0.022719009023032036,2251.820137571224,2252.4206565072154,2244.4865011970533,2246.304187096516,0.3676232990857425,8.251255323,3.775452524,3.764662335863257,3.703315953281083,3.6978123462263337,2.1788468779618264,0.080689584
Ahya_486_Lizard,-14.6413399,145.4915592,-3,0.40498931,0.3520769249142194,0.22636893698160448,0.201821209,61.37545285080226,0.13893496018600693,0.6179529595661442,0.4349328980474502,0.19685501263242577,0.09377516,110.36183309451108,0.21725280047957646,6865.329423294122,6840.855169207948,6760.7712146793465,6744.831850314687,2.103095126823948,142.18544995163757,8.078360384156188,8.079944526,8.066576197568548,8.067477802996088,0.2816278594338345,0.022717725874811502,2251.8190400996787,2252.4192210579995,2244.4829656203724,2246.3013881782263,0.36769281544234794,8.252802608413454,3.775438713429751,3.7646226041500257,3.7032872070357485,3.697764573739636,2.179226266104093,0.080703008
Ahya_487_Lizard,-14.6414072,145.4915282,-3,0.40489161906944854,0.35210389202682457,0.22630215783016003,0.2017898098704114,61.36451588,0.13886922358812098,0.61766133,0.4349348633378875,0.19675680014566127,0.093725724,110.26197427183726,0.21694793235469928,6865.313695,6840.804161113444,6760.744877203209,6744.7749685354165,2.103047736297358,142.1816920968617,8.078358796618495,8.079938829,8.066573389528521,8.067474612028937,0.2816086120410513,0.022716165361524057,2251.8177293948074,2252.4175313985793,2244.478733282288,2246.2979074526834,0.367776251,8.254659734836308,3.775422168791854,3.7645747759947743,3.703252724833512,3.6977076548097334,2.179682488946976,0.080719151
Ahya_488_Lizard,-14.6412616,145.4915365,-3,0.4050595150434506,0.35205921475947943,0.22641711768095168,0.20184187253875205,61.383757327910736,0.13898333406612545,0.6181615669542602,0.4349351192639131,0.1969254454547207,0.093809444,110.43361172865072,0.21747188182838212,6865.339983010941,6840.8929662497485,6760.790089785565,6744.874414992264,2.1031311588687056,142.18828296398777,8.078361446191105,8.079948759388406,8.066578182628412,8.067479875244006,0.2816425357972263,0.022718915345620476,2251.8199936149344,2252.4203963862183,2244.486058473748,2246.304197831373,0.36763144602272757,8.251436552545563,3.7754508417521055,3.7646581061186657,3.703312542008578,3.6978055398239977,2.1788893170655834,0.080691081
Ahya_48_Lizard,-14.64685,145.4567686,-0.5,0.34262485471857307,0.29381161963606145,0.19853257049292566,0.18609002605050656,58.17525567830245,0.11549683048896554,0.5744478936018284,0.4154825831806248,0.1914728316817613,0.1004545179216564,88.57341867,0.16959403284202768,6840.346995,6829.095303716825,6739.7261419388615,6729.515380540648,2.047985695906944,138.02862733020882,8.074764443953459,8.072339330120482,8.061497117962931,8.062995653865537,0.2856808420474452,0.023030153,2250.531053390692,2251.3760027566454,2242.446779716185,2244.553049301782,0.4143135156666036,9.290760089994665,3.7721641551074527,3.768719469,3.693524412174603,3.685948639079703,2.4096638657073526,0.089001523
Ahya_48_Tydeman,-13.971734,144.5021729,-0.5,0.33513217481485996,0.28928585482987246,0.19805794871623084,0.18436276036020907,57.842488202075806,0.11456164561945917,1.2798060382771534,0.6682807755690551,0.4178449748991739,0.13390763099246775,119.53273406943936,0.49946152266874516,6815.726251008157,6811.864076027554,6730.622492113565,6719.573115385765,2.0798212840020045,139.98491913680405,8.073684617,8.071592427971021,8.061619895265522,8.061170736573146,0.3149716507899424,0.025391817,2250.329179234983,2252.0143929140236,2243.6442358711724,2245.641847071757,0.4080532994517469,9.155264332431253,3.778212049356998,3.7837136372405142,3.7125938988217686,3.7001849432797367,2.1696196214700385,0.080549166
Ahya_48a,-21.9546624,152.2972206,-3,0.6429538023183212,0.5462437604910203,0.5270055833349906,0.4571828633850562,47.990539532891404,0.25291282281092364,1.2700878901906472,0.5885537541389745,0.49764426245194826,0.2571165743044412,179.72508082632748,0.8943915529193452,6958.916219217388,6957.008081645377,6899.347701,6891.079685,2.853210274620281,196.85289748647045,8.075007525584727,8.076073819084193,8.066084155228141,8.064582567917421,0.3130021710028691,0.025247018520782517,2219.1590174144926,2218.727715518282,2210.044461669934,2210.374055654577,0.35911588215257817,7.9366206644901816,3.549726997919391,3.546881627234995,3.4887910618658764,3.4915888780946145,2.3495803590310125,0.08197195
Ahya_48b,-14.74248969,145.5125315,-0.5,0.4094908080475991,0.375909276,0.23025831266658292,0.19767022954802127,59.52253110701234,0.13705557578344857,0.6707196186248067,0.43217227909022576,0.21469445767800707,0.092776966,114.36086420495973,0.2455264372007204,6858.7878413544795,6845.218642759028,6754.169103636534,6736.8906671935665,2.0457885061749006,138.17601520981253,8.076634773912991,8.075600432909875,8.063681192299933,8.064530424538571,0.292435855,0.023581095062150257,2251.284330505979,2251.7538840834973,2243.8294900755345,2245.577347112429,0.38419453491787103,8.620670273745738,3.7772606633361625,3.7718099113302888,3.703053124234631,3.694446953582565,2.251620869622515,0.083378717
Ahya_49_Lizard,-14.646885,145.4569187,-0.5,0.3426997111821423,0.29381250965323613,0.19856121319873188,0.1860907169701658,58.17928895422706,0.11552150197790906,0.5744403761127309,0.4153741673676003,0.1914690526443038,0.10042912064690236,88.57457511268663,0.1695928998519784,6840.368504107363,6829.114753689142,6739.743028277813,6729.506326420777,2.047960820895566,138.02729664816997,8.074766555161874,8.072345033232047,8.061499437079727,8.063003496845093,0.28568780699707746,0.023030720952874815,2250.532963320844,2251.3781451854256,2242.449349808274,2244.552518154958,0.41424963069202436,9.289338150036475,3.772179396865145,3.7687195763029457,3.693542102,3.685958999419851,2.409393382805176,0.088991959
Ahya_49_Tydeman,-13.971754,144.5021593,-0.5,0.3351390532116667,0.28928431069250715,0.19805934212059814,0.18435130104940345,57.84284424934132,0.11456315678408766,1.2799731331351423,0.6683110871551478,0.41787634426376125,0.13388155823942874,119.53582043077706,0.4995119165018254,6815.724092002917,6811.864962,6730.618368838703,6719.554575375303,2.079833261611878,139.9856395472662,8.073684409,8.071591794133107,8.061619415972576,8.061168156306321,0.3149745374567288,0.025392048466981464,2250.329167559306,2252.014495848181,2243.643635981102,2245.641781957747,0.4080790608677563,9.155839879,3.7782124662596046,3.783713081836597,3.712590040552901,3.700186730077273,2.169646995289834,0.080550098
Ahya_49a,-21.95462669,152.2971707,-3,0.6429809706774573,0.5462526569512418,0.527044228,0.4572291982577361,47.992262470596756,0.25294044946221006,1.270219161600026,0.5887125074958707,0.49776968432519275,0.25720642458624976,179.75741958358415,0.89477794,6958.909390171373,6956.995872332576,6899.342899842869,6891.050342678498,2.853189327627766,196.85131529476075,8.075007544721634,8.076071984625413,8.066084819481066,8.064583260600914,0.31300159633759356,0.025246974,2219.1591878024983,2218.7280252982396,2210.045747987645,2210.38112,0.3590987733717857,7.936247171978939,3.549727649380413,3.546896223349171,3.488795560860163,3.4915821564570257,2.3496030959256666,0.081972849
Ahya_49b,-14.74254543,145.5126457,-0.5,0.40957370465729964,0.3760292422473367,0.23029369692720705,0.19770659412356092,59.52720376250096,0.13708739822205496,0.6708649824763661,0.4324055315047289,0.2147202992784163,0.092742963,114.39704350825683,0.24563367418658916,6858.810729676254,6845.262686667149,6754.1862576543035,6736.880002973574,2.0458042632483564,138.17743040682637,8.076636706957812,8.075599457928115,8.063683179405519,8.064537859968075,0.29244039788765325,0.023581467,2251.286072073918,2251.7543093413447,2243.8321257046255,2245.5842251975896,0.38413686636828354,8.619386414246593,3.7772753219000967,3.771862639811416,3.703073058936235,3.694455743794448,2.2513862432543963,0.083370477
Ahya_4_Chicken,-18.654459,147.7092164,-3,0.45619444031513545,0.4597515675636411,0.26738254819211915,0.2812377860385008,46.23598977,0.12362696762605078,0.8992146083422791,0.6516073318413597,0.3514540195763139,0.20777212703342787,73.28455771179266,0.25756152380681885,6862.343175660747,6864.661235022098,6788.220114356536,6776.938825,2.1572376854381683,146.43804247739314,8.084195614263729,8.085369307696226,8.074187505113688,8.074423396653378,0.31593015227103893,0.025508792879554876,2253.9516566570287,2253.407062458427,2251.341569231261,2251.1976416565108,0.1857546972680237,4.181972716394704,3.782202744166213,3.773705754437564,3.7419762961934664,3.739231260842721,1.945207499979773,0.072789204
Ahya_4_Kelso,-18.446156,146.9911158,-0.5,0.422089223,0.387848141,0.24676945009744564,0.24445742184908045,42.77211587700451,0.10554851514472625,0.8523645754755875,0.5805778591615877,0.25900794074833605,0.11683210232493944,87.54118143226664,0.22673861133447856,6852.012313883487,6839.096511024952,6772.3963951210335,6775.440329036889,2.4648423088149873,166.92889166760423,8.08011829,8.078486218369854,8.069567062195675,8.068338072411562,0.30019247343674876,0.024224232959642378,2252.4390267754993,2251.4111828864593,2247.8556191463854,2248.040373,0.3356459083211304,7.544835410631455,3.7736172353178365,3.763685042122387,3.7230113684473003,3.726627527815967,2.8808931004413405,0.10725597764224501
Ahya_4_Lizard,-14.645856,145.4553477,-0.5,0.35396659407449227,0.30413505497895904,0.20377496839347684,0.19060256697298197,58.90781546450089,0.12003938234407434,0.576406981,0.4158516461675179,0.19260030768451455,0.10309251339246824,90.23749174885491,0.17379768675508298,6843.228109642061,6830.179448730503,6742.525646851799,6732.434770293881,2.0506963468561086,138.26872712582605,8.07527813,8.074033778121073,8.062093616920352,8.064884936858343,0.28758459305233197,0.023185339119718425,2250.774675153768,2251.7632921732497,2242.874205616546,2245.070922,0.4046444975963414,9.075667061035006,3.7742369372072773,3.7715908226216706,3.696353453252187,3.6909229266438297,2.369224245728839,0.087574902
Ahya_4_Tydeman,-13.971141,144.5029128,-0.5,0.3348418925278479,0.2893094570509512,0.19800069436583617,0.18487961645923073,57.822772988966555,0.11448949201973493,1.272652419986456,0.6642129486567483,0.4164587590641311,0.13501275329369408,119.39907321672972,0.4972478986524659,6815.817371696648,6811.8061134726395,6730.782032,6720.338878208232,2.079342295889802,139.95599763942667,8.073691182766277,8.071616514953055,8.061637760433449,8.061271167407245,0.3148448341292634,0.02538165,2250.327825087901,2252.009497,2243.6658106014725,2245.6564311013067,0.40707108297118477,9.133314713469625,3.778172898652872,3.783725985833043,3.712727021255847,3.7000784259167543,2.1687280686770225,0.080518953
Ahya_4a,-21.96281732,152.3074827,-3,0.6413857799574321,0.5485791825215302,0.5231029475172145,0.45120511112451855,48.47036794848491,0.25354992341096383,1.2278826533569802,0.6181611,0.47946785898838706,0.254793696,174.93184249432926,0.8387419598964979,6960.715791885095,6960.851204825621,6901.155009887344,6897.421109979632,2.8577530691062667,197.21796909883645,8.074912553,8.076033299063589,8.065909296575771,8.064508100044744,0.3128688301672839,0.025235716058550815,2218.9284604107797,2218.6779647828084,2209.663055911797,2210.1426625479244,0.36282473233975243,8.017204068222371,3.5479875129737657,3.5435240816047737,3.4868435838907215,3.4879799026884815,2.3465722521463355,0.081821304
Ahya_4b,-14.42899436,145.4512097,-3,0.44161119108645763,0.4305341477341068,0.25248901248485256,0.21069437117719853,66.72096806169414,0.1684631133793054,1.1333137169253737,0.7954313679482756,0.39001545709732194,0.18786486775483527,124.54553494484668,0.4857468374094486,6875.650889329125,6866.197238916606,6775.275163867631,6754.601335774532,2.1494749839979765,145.63284474436261,8.080405764148862,8.082040568812365,8.068885366438206,8.068103593941313,0.2858646184786013,0.023066088368244267,2254.267681552178,2254.634984432333,2249.360736843185,2250.9923724012733,0.2549524192306122,5.734799615805224,3.7984188151008227,3.792289333137465,3.737452592571783,3.731947366340739,1.9335252599875203,0.07226459
Ahya_50_Lizard,-14.646884,145.4569779,-0.5,0.34273395922814615,0.2938160704305898,0.1985741745600757,0.1860931574158748,58.18140346901769,0.11553324168606913,0.5744337471886201,0.4153350434409828,0.19146631526490043,0.1004307953624504,88.57516358,0.16959160195157302,6840.378556432749,6829.125227912107,6739.750909544121,6729.501971572197,2.0479528751574243,138.02692253045748,8.074767626317703,8.072348357995779,8.061500590455989,8.063007350199994,0.2856915107197616,0.023031022823556218,2250.5338730187304,2251.3792852781307,2242.450624848237,2244.5524465802378,0.4142185860825488,9.288647271845647,3.772186846063545,3.7687199032771983,3.6935509711592642,3.6859638784089648,2.409257480160826,0.088987153
Ahya_50_Tydeman,-13.971787,144.502147,-0.5,0.3351467062475777,0.28928079351588004,0.19806104008748546,0.18433807480944997,57.84310462351351,0.11456465463622324,1.2801674379148287,0.6683429064811397,0.4179118003545284,0.13384944134877674,119.5393062504243,0.49956886688246155,6815.720899623516,6811.8653512386045,6730.6126835316045,6719.530908927234,2.0798487725370247,139.98656528265337,8.073684045009449,8.071590874674394,8.061618718104121,8.061164623108597,0.3149778503797628,0.025392313344096952,2250.3290605663237,2252.014592763643,2243.6427333069796,2245.641696397987,0.4081148751354809,9.15663974,3.778212045676388,3.783711696682421,3.712584004016782,3.700187712756064,2.1696921517951853,0.080551644
Ahya_50a,-21.95452242,152.2971737,-3,0.6430310532768172,0.5462705250728053,0.5271261568034477,0.45733095126749734,47.994717485540136,0.25299271,1.270393328,0.589144934,0.4980111988243134,0.2574384012079573,179.81321156390743,0.8954899305539142,6958.899911465152,6956.982506125011,6899.337034025257,6890.986254055757,2.8531229977935277,196.84657161306046,8.075007905718193,8.076068531716265,8.066086247417042,8.064584916888158,0.3130015764860593,0.025246977115140564,2219.158798895684,2218.7263983187468,2210.0476837858114,2210.3942056768283,0.3590710357609347,7.935641108980259,3.5497279133085615,3.546914316660854,3.4888031067941365,3.4915819839849633,2.3496187498535597,0.081973572
Ahya_50b,-14.7427191,145.5125236,-0.5,0.40933363608552914,0.3757535991552136,0.23020512589918452,0.1976231924587353,59.51135481062168,0.13699818926610205,0.6706173376973951,0.43171824390107216,0.21470096389228668,0.092816643,114.32738462282046,0.24546199677803746,6858.742904091731,6845.089152049733,6754.140346409772,6736.917813,2.0457286977406386,138.1713873521837,8.076631152350544,8.075599942075655,8.063677972730732,8.064495593813321,0.2924293732236388,0.023580562954429105,2251.2798990820124,2251.7523266459007,2243.8241887614195,2245.5647557416805,0.38433398649701794,8.623778954651137,3.777225477977947,3.771734722213393,3.7030136019038893,3.6944286453084656,2.2520525952188297,0.083393814
Ahya_51a,-21.47414323,152.56197,-0.5,0.7634423393753783,0.7194520018850503,0.5463265057973237,0.5445277908515725,31.962764147804375,0.17462105252493934,1.7042107868542256,1.1217774889711531,0.5233037595719775,0.2964124871775757,90.06594879812336,0.4713184961547518,6990.984315889826,6991.478225840141,6911.083782086954,6899.985490684118,2.477434781322248,171.21759338374326,8.095059380150381,8.093827845282052,8.083593478128455,8.083027019679342,0.29236448762802936,0.023633556654263053,2243.603096809653,2243.513628378793,2234.2672319605867,2235.6063347877366,0.2898243027187126,6.475449425902452,3.7243094268478747,3.7242191999050656,3.656231474606374,3.666858505114994,2.002289758900968,0.073208348
Ahya_51b,-14.7426787,145.5125182,-0.5,0.4093541977586117,0.3757717448166421,0.23021165039732722,0.1976286797978148,59.51288834682856,0.13700560246235266,0.6706253887830743,0.43177791256149184,0.214698421,0.092812239,114.33068353466965,0.24546617183771827,6858.748825632583,6845.106156565984,6754.143989660797,6736.914053330279,2.0457374516542934,138.17205313514842,8.076631624540484,8.075600081,8.063678376881107,8.064500799955677,0.2924301536487044,0.023580627067250774,2251.280513672672,2251.7525537296237,2243.824891425708,2245.566386552503,0.3843148025649399,8.623351201385686,3.777230289609363,3.771743766944271,3.703018823381876,3.6944310885166343,2.2519965386000083,0.083391856
Ahya_52a,-21.4713337,152.5650215,-0.5,0.7630964450546397,0.717314732,0.5469198703285558,0.5449894020322527,31.955716006793843,0.17477216054691844,1.6977508816530469,1.105991351597484,0.5283881806411246,0.29845880639799677,89.32189693235152,0.47196634611499266,6990.506695329417,6992.5002082942465,6910.864724037694,6899.939178,2.477293220257746,171.20238326976997,8.095002943870885,8.093710394581521,8.083615579905107,8.083053285470937,0.2923463890479992,0.023632158252374063,2243.582860738566,2243.5168334418818,2234.3346244562385,2235.5686446326495,0.2880786278588572,6.4366405279088825,3.7241529057479386,3.7238231906127943,3.6566265479417988,3.667417579454939,1.9946950566277575,0.072938549
Ahya_52b,-14.74268172,145.5125342,-0.5,0.40936884503977533,0.3757915858011903,0.2302176516981278,0.1976347078655747,59.513762911465086,0.13701118741196625,0.6706477652452956,0.43181949073262266,0.21470193133065138,0.092806707,114.33641609559419,0.24548249357149046,6858.7529111834165,6845.118079361889,6754.1469582482905,6736.912026996157,2.045740837,138.17234250352394,8.076631966912906,8.075599956950368,8.063678719147552,8.064502537,0.292430918,0.02358069,2251.2808448321834,2251.7526441582536,2243.8253652301664,2245.567596528271,0.3843039679743545,8.623109912994583,3.7772329861915424,3.771752599263356,3.703022395048426,3.6944326797505376,2.2519551231951134,0.083390403
Ahya_53a,-21.47045393,152.5653714,-0.5,0.7630745778108919,0.7166828581450884,0.5469752754897657,0.5453101792344955,31.960753136181214,0.1748174175152311,1.696232563,1.105035263917056,0.528924544,0.2991384552262479,89.18004468959883,0.4716951446868125,6990.440960960294,6992.728009686574,6910.821412686221,6899.965696807818,2.4773527375669837,171.2054234555474,8.094995135027947,8.093687128388504,8.083619647582077,8.083038154977801,0.29234889061341685,0.023632372,2243.5811601171335,2243.541821106425,2234.3491570245565,2235.555384235306,0.2876961248640293,6.428135940691754,3.724160680392414,3.723779942556184,3.6567195167277218,3.667558437329466,1.9930804472348396,0.072881362
Ahya_53b,-14.74273461,145.5124882,-0.5,0.4092869071850089,0.37569571174162875,0.23018703433267032,0.19760560016591536,59.508393121636374,0.13698060530572154,0.6705589317470388,0.4315848766699953,0.2146938984259338,0.092832409,114.3117284609693,0.24542030619092273,6858.729767179178,6845.050962707029,6754.131165,6736.9247877054395,2.0457156608070357,138.1703189942487,8.076630064113008,8.075600159632847,8.063676922405294,8.064488495420658,0.2924270965777683,0.023580376,2251.2787587474136,2251.7519819931595,2243.822655478256,2245.560934,0.38437079492401227,8.624598977546853,3.7772162993994867,3.771708442,3.7030020863393505,3.6944234512338494,2.252183658278205,0.083398408
Ahya_54a,-21.47011573,152.5653786,-0.5,0.7630781934679806,0.7164323916260419,0.5469899072692878,0.5454160560645602,31.961964969866134,0.174828723,1.6954705585868346,1.1061415949411788,0.5289794883479524,0.2992402316516536,89.13430603331375,0.47150219599752113,6990.423624179176,6992.805894758322,6910.807026639797,6899.973791571909,2.477400810441362,171.20838928601293,8.094992719300423,8.093678641114725,8.083620469,8.083030776571661,0.2923511417088483,0.023632557,2243.580326121227,2243.5513393805663,2234.353317580818,2235.5585006404367,0.2875652841751486,6.425224467,3.7241646122929457,3.723779310886578,3.656747502625607,3.6676333418372633,1.9925325853939553,0.072861886
Ahya_54b,-14.74274928,145.5124824,-0.5,0.40927142277868966,0.3756785885485122,0.2301814416487498,0.19760039695303724,59.50734645802706,0.13697486796400293,0.6705445256722392,0.43154041281078614,0.21469313548721597,0.092836915,114.30754512433327,0.24541045272589537,6858.725374630536,6845.038250480034,6754.1282332741785,6736.927292746951,2.045710488,138.16990965221342,8.076629705,8.075600164477306,8.06367659,8.064485551692993,0.2924264042416942,0.02358032,2251.278348969231,2251.7518464318227,2243.822139253052,2245.5596818705276,0.3843838435089196,8.624889780364942,3.777213039047626,3.7717004523897737,3.702998225229733,3.694421685552562,2.2522266655161274,0.083399913
Ahya_55a,-21.46932581,152.5643821,-3,0.7799257173312405,0.7351838738140034,0.5620461909771002,0.5535360264809012,32.315715444947344,0.18162924774532502,1.6978032622741652,1.1200899867372442,0.5269330373227133,0.29597675706649823,91.24136286533786,0.4807808846409631,6993.912615749046,6992.9868293096415,6917.887402546566,6915.683677954913,2.5229785601290415,174.5368159801177,8.095613536212152,8.094255471276421,8.084737125,8.083464143440384,0.291308998,0.023551567,2243.518534566112,2243.583237545087,2234.3170853722736,2235.514766570206,0.2883502402243789,6.442658683045291,3.7208295827763176,3.717705632171068,3.6549270764179695,3.665227662409569,1.987250353062708,0.072632551
Ahya_55b,-14.74278566,145.512503,-0.5,0.40926927667152696,0.3756836779720765,0.23018212908688682,0.19760196029014093,59.506965452530444,0.1369744000336328,0.6705604989402791,0.43153327475960146,0.21469877499987028,0.092834942,114.31061940617934,0.24542349955983106,6858.724621970199,6845.0362821752915,6754.1282305619025,6736.928343655275,2.045706682446813,138.16965255363152,8.076629661957398,8.075599923729316,8.063676603175436,8.064483007875934,0.2924265344901134,0.023580330043156024,2251.2781766939106,2251.7517504299226,2243.822038774995,2245.559561116977,0.3843887216086096,8.624998850019443,3.777211795964452,3.771701931392591,3.702997530099968,3.694421280170311,2.252231016140042,0.083400059
Ahya_56a,-21.46919229,152.564365,-3,0.7799347699598951,0.7351834003193771,0.562055015,0.5535128828962728,32.31588026926736,0.18163302578784465,1.697435778455586,1.1194892975734985,0.5269379539977779,0.2959924696025611,91.22134386307121,0.48067988296134495,6993.908041831629,6993.0170975443725,6917.881431667596,6915.738192147944,2.5229994039708274,174.53810728838198,8.095612685,8.094270659946813,8.084737507835944,8.083459737804473,0.2913108794495125,0.02355172,2243.518060667475,2243.587103693945,2234.3185519884037,2235.5157851464505,0.2882977027024846,6.4414890564379865,3.7208280618811713,3.717713153392804,3.654936833994336,3.665165576,1.9870243848446112,0.072624486
Ahya_56b,-14.74282622,145.5125197,-0.5,0.4092603529540471,0.3756808032395106,0.23018027887878423,0.19760110598207864,59.50614112564037,0.13697140159300192,0.6705690525767679,0.4315067445855871,0.21470372798530127,0.092835103,114.31163842170136,0.2454313492124708,6858.721954965693,6845.028762305054,6754.126920192534,6736.930446727155,2.045700809113165,138.16922905490875,8.076629461,8.075599700877566,8.063676467279922,8.064479310067739,0.2924263484772083,0.023580314646282626,2251.277832255308,2251.751599935715,2243.8217143331417,2245.5588892903143,0.3843991195060281,8.625230913181662,3.7772091755063726,3.7716997469203744,3.7029951560763705,3.6944201123910303,2.252254276588635,0.083400867
Ahya_57a,-21.46934174,152.5639749,-3,0.7799330350591689,0.735075805,0.5620374018429728,0.5534293547676771,32.31195216017932,0.18160525640581618,1.6971934576802907,1.1199229964583688,0.5265559528578483,0.295613488,91.26114346530375,0.48054098356269803,6993.922896520253,6992.962102653057,6917.8907021948535,6915.672045589632,2.5230275271138733,174.54028671202738,8.095613241608302,8.094254315883695,8.084734491799647,8.083453305,0.291311818,0.023551787035438653,2243.5169320075224,2243.582373463566,2234.312817100198,2235.510316074988,0.2883849415530383,6.443421711706449,3.7208268226030383,3.717711613324042,3.654903213,3.6651778156637858,1.987394843226651,0.072637358
Ahya_57b,-14.74285606,145.5124947,-0.5,0.40921530430085384,0.3756281164972654,0.2301634419881821,0.1975850629636378,59.50318434848898,0.1369545771890555,0.6705201932255301,0.43137780212826154,0.21469926320511615,0.092849185,114.29804937416759,0.24539706986415766,6858.709231536453,6844.991853585094,6754.118233260362,6736.937462931159,2.045686920585632,138.1681132986966,8.076628413897275,8.075599802189865,8.063675477716403,8.064471539429857,0.2924242475236944,0.023580142338464862,2251.276683511531,2251.7512345282407,2243.820222564475,2245.5552283092225,0.38443595232282834,8.626051641027946,3.7771999869421813,3.771675552486244,3.7029839777310456,3.694415036800628,2.2523801134659367,0.083405275
Ahya_58a,-21.46945029,152.5641416,-3,0.7799229053914789,0.7351152367546966,0.562032484,0.5534880801121209,32.313252789285585,0.18161097737914755,1.6977384700059461,1.1205063572222551,0.5266887023487795,0.2957317168925307,91.27133731818256,0.480715822,6993.923243083991,6992.944965976888,6917.894706501167,6915.628961,2.5229914950725263,174.53789508309697,8.095614113376302,8.094241638,8.084735136763934,8.083461151,0.2913091589095578,0.023551573926972498,2243.5179642031976,2243.579373741318,2234.3131313564218,2235.5110988821457,0.28841782750232325,6.4441573930573215,3.720829413486127,3.717702987213796,3.654903660449839,3.6652504079063015,1.987538290403644,0.07264261
