Site,Latitude,Longitude,mean_wspeed_u,mean_wspeed_v,mean_wind_speed,sd_wind_speed,cv_wind_speed,min_wind_speed,max_wind_speed,wind_speed_range,wind_vector_magnitude,mean_wind_direction,wind_directional_constancy,wind_directional_variability,predominant_wind_sector,trade_wind_component,alongshore_wind_component,crossshore_wind_component,easterly_exposure,westerly_exposure,northerly_exposure,southerly_exposure,summer_wind_speed,autumn_wind_speed,winter_wind_speed,spring_wind_speed,seasonal_wind_range,dominant_wind_season,summer_winter_wind_diff,mean_wave_energy_proxy,extreme_wind_frequency,calm_wind_frequency,wind_transport_potential,wind_dispersal_symmetry,wind_retention_potential,wind_exposure_category,wind_directional_consistency_category,wind_seasonal_variability_category,wind_regime_type,mean_u,mean_v,,,,,,,,,current_directional_consistency_category,current_seasonal_variability_category,,mean_current_speed,sd_current_speed,cv_current_speed,min_current_speed,max_current_speed,current_speed_range,mean_current_direction,predominant_current_sector,alongshore_current_component,crossshore_current_component,summer_current_speed,autumn_current_speed,winter_current_speed,spring_current_speed,seasonal_current_range,dominant_current_season,summer_winter_current_diff,extreme_current_frequency,calm_current_frequency,current_transport_potential,current_dispersal_symmetry,current_retention_potential,current_flow_category,current_regime_type
Ahya_214,-18.42344446,146.9860042,-4.326156395,1.992904544,5.1053049818412966,1.6627796346456847,0.3256964354842482,1.3635119100366369,8.425714749283001,7.062202839246364,4.763118482286971,114.73382281246646,0.9329743275335313,0.067025672,SE,4.468250840639421,1.992904544,-4.326156395,0,4.326156395243932,2.186354750517303,0.19345020684398323,3.8141775320061027,6.057411450605407,6.120191411,4.525078604070397,2.3060138790353375,Winter,2.3060138790353375,175.4788229964123,5.454545454545454,1.8181818181818181,4.763118482286971,0.15261548318242768,0.013128632413708423,Sheltered,Consistent,High,Steady_Strong,-0.05884387,-0.037277884,0.069658033,0.7790713610157058,0.22092863898429416,0.015249454973277527,1.8383929055594512e-4,0.059027709,0.009514534,0.046792417,Consistent,Moderate,current,0.089411621,0.032147553980021636,0.35954558841939277,0.019263760466521365,0.20737610656129954,0.18811234609477817,57.645538442867974,NE,-0.037277884,-0.05884387,0.097182516,0.072689443,0.068530844,0.1186680599263493,0.050137216,Spring,0.028651671969276565,5.454545454545454,8.181818181818182,0.069658033,0.3418767163799685,2.4709163736584285,High_Flow,Steady_Weak
Ahya_215,-18.42344865,146.9860694,-4.326193372,1.9929179703775306,5.105338229488915,1.662789932035696,0.325696331,1.363502143369351,8.425751374478136,7.062249231108785,4.763157684673306,114.73378340245992,0.9329759304018015,0.06702407,SE,4.468286481306548,1.9929179703775306,-4.326193372,0,4.326193372054545,2.186364356950258,0.19344638657272725,3.8141959841915547,6.057449572152056,6.120235875618045,4.525111652312326,2.306039891,Winter,2.306039891,175.4821778500641,5.454545454545454,1.8181818181818181,4.763157684673306,0.15261375885616257,0.013128232956449618,Sheltered,Consistent,High,Steady_Strong,-0.045858836,-0.037374859,0.059160062,0.7675711661772281,0.2324288338227719,0.005999077,3.041121232730129e-4,0.046162947772727274,0.007422799,0.044797658,Consistent,Low,current,0.077074367,0.028813530043385868,0.37384063164913284,0.018117729152590425,0.1838840245522679,0.16576629539967747,50.820034869838196,NE,-0.037374859,-0.045858836,0.082962178,0.060820637,0.060912257,0.10316626137240271,0.042345624,Spring,0.022049921,5.454545454545454,12.727272727272727,0.059160062,0.4050053547735598,3.0156437589889213,Moderate_Flow,Steady_Weak
Ahya_216,-18.4237597,146.9865089,-4.326404423,1.9929347544865263,5.105517567608041,1.6628160271361103,0.32569000206479504,1.3635053603928051,8.425976957132846,7.062471596740041,4.7633563970774135,114.7329046059113,0.9329820794856393,0.067017921,SE,4.468447584902833,1.9929347544865263,-4.326404423,0,4.326404422836363,2.1863728547683445,0.1934381002818182,3.8143698561604897,6.057649922088725,6.1204126256232785,4.525278437778011,2.3060427694627887,Winter,2.3060427694627887,175.49886512917377,5.454545454545454,1.8181818181818181,4.7633563970774135,0.15260218664504488,0.013126567410042022,Sheltered,Consistent,High,Steady_Strong,-0.045882288,-0.037223797,0.059082953,0.767004863,0.23299513682414397,0.006122478,3.000148320530949e-4,0.046182302654545454,0.0074591,0.044682896972727273,Consistent,Low,current,0.077030741,0.028751572166760473,0.37324802598058315,0.018406338,0.18385017697810296,0.16544383934224802,50.94795938922573,NE,-0.037223797,-0.045882288,0.082942383,0.060930017,0.060838728769486455,0.10297393731983888,0.042135208550352424,Spring,0.022103654498836625,5.454545454545454,12.727272727272727,0.059082953,0.404363933,3.024703289,Moderate_Flow,Steady_Weak
Ahya_217,-18.42376666,146.9865154,-4.326407137,1.992934376346264,5.105519770930298,1.6628160387590705,0.325689864,1.3635059874579674,8.425980023337047,7.062474035879079,4.763358704435942,114.73288681340244,0.9329821287848994,0.067017871,SE,4.468449237016501,1.992934376346264,-4.326407137,0,4.326407137418181,2.1863725043008095,0.19343812795454546,3.814372773137598,6.057652328390646,6.120414134564223,4.525280365983741,2.306041361426625,Winter,2.306041361426625,175.49905536760116,5.454545454545454,1.8181818181818181,4.763358704435942,0.15260202064992723,0.013126552089110606,Sheltered,Consistent,High,Steady_Strong,-0.045882291,-0.037221056,0.059081229,0.7669950258997549,0.23300497410024512,0.006124418,2.999369558931321e-4,0.046182227954545456,0.007459735,0.044680791,Consistent,Low,current,0.077029481,0.028750553147480266,0.3732409033811344,0.018410992,0.18384913072616305,0.16543813850013622,50.95002553006191,NE,-0.037221056,-0.045882291,0.082941362,0.060931224,0.060837053580764626,0.1029703673854766,0.042133313804711976,Spring,0.022104308863541665,5.454545454545454,12.727272727272727,0.059081229,0.4043541474250226,3.024880480711558,Moderate_Flow,Steady_Weak
Ahya_218,-18.42394461,146.9865131,-4.326374076,1.9928819128652577,5.1054829945142846,1.6627847434357728,0.32568608008730887,1.363554569616552,8.425958457966434,7.062403888349882,4.763306725797918,114.7324800264486,0.9329786684072737,0.067021332,SE,4.468388761773897,1.9928819128652577,-4.326374076,0,4.326374075990909,2.1863325955561668,0.19345068269090912,3.814402617,6.057606595855668,6.120322299278993,4.525236049953559,2.3059196827552233,Winter,2.3059196827552233,175.4943914999654,5.454545454545454,1.8181818181818181,4.763306725797918,0.15260239224388927,0.013127324,Sheltered,Consistent,High,Steady_Strong,-0.045856383,-0.037173804,0.059031344,0.7668731694813713,0.2331268305186287,0.006139511,2.982821973698573e-4,0.046154665,0.007468635,0.044642438518181816,Consistent,Low,current,0.076976671,0.028739905605711477,0.3733586441226407,0.018451708,0.18380190810669622,0.1653502003521422,50.96980042344501,NE,-0.037173804,-0.045856383,0.082880896,0.060899835229079005,0.060784938028844604,0.10290366561367284,0.042118727584828236,Spring,0.022095958,5.454545454545454,12.727272727272727,0.059031344,0.4042820706585829,3.0285387344399086,Moderate_Flow,Steady_Weak
Ahya_219,-18.42409347,146.9865317,-4.326357084,1.9928422652237385,5.105461884788849,1.6627617361664526,0.32568292,1.3635920321661323,8.425950883462374,7.062358851296241,4.763274705114314,114.73213237598753,0.9329762541771109,0.067023746,SE,4.468348711836104,1.9928422652237385,-4.326357084,0,4.326357084467228,2.186302265762773,0.19346000053903437,3.8144324847012605,6.0575794419044255,6.120258774492241,4.5252086454713645,2.3058262897909803,Winter,2.3058262897909803,175.49147307469065,5.454545454545454,1.8181818181818181,4.763274705114314,0.1526022165874702,0.013127852,Sheltered,Consistent,High,Steady_Strong,-0.058836628,-0.037014502,0.069511309,0.7784184915716835,0.22158150842831648,0.015430573087612615,1.769942061663359e-4,0.059013621981644296,0.0095836,0.046598102,Consistent,Low,current,0.089298122,0.032071696561751475,0.3591530916166211,0.019619753072886065,0.2072658166819558,0.1876460636090697,57.82573722521772,NE,-0.037014502,-0.058836628,0.097092762,0.072803419,0.068378512,0.11834041378859446,0.049961902,Spring,0.028714249823026075,5.454545454545454,8.181818181818182,0.069511309,0.3411213302928162,2.481368069939054,High_Flow,Steady_Weak
Ahya_21_Chicken,-18.654027,147.7101427,-4.828468907,2.2115247260010387,5.580153428914978,1.762614029311426,0.31587196512877136,1.366659822,8.987700503154132,7.621040681290522,5.310833607014365,114.60862295425977,0.9517361260167033,0.048263874,SE,4.9780272375379395,2.2115247260010387,-4.828468907,0,4.828468907187789,2.3448680317702393,0.133343306,4.201467557789656,6.6111155231867595,6.627812475721219,4.982343038304894,2.426344917931563,Winter,2.426344917931563,225.2390994905299,5.454545454545454,1.8181818181818181,5.310833607014365,0.13470678383718726,0.008649202,Moderate,Consistent,High,Steady_Strong,-0.022302798,-0.007114473,0.023410052,0.36862671225975085,0.6313732877402491,0.010739768,0.012856609292968755,0.035159407,0.013792716098006844,0.020907189,Variable,Low,current,0.063506119,0.033572847,0.5286553133204884,0.004721243,0.21377503758198682,0.20905379486700917,72.30759602,E,-0.007114473,-0.022302798,0.067399303,0.071672891,0.045438518,0.069225379,0.026234372310745817,Autumn,0.021960784767454576,5.454545454545454,41.81818181818181,0.023410052,0.6488086749897479,9.941928448,Moderate_Flow,Variable_Weak
Ahya_21_Kelso,-18.446074,146.9910707,-4.32749355,1.9825782125935307,5.104660497757997,1.657313391212311,0.32466672209448894,1.3738091112184942,8.430110005879756,7.056300894661262,4.760022772526579,114.6141945568568,0.9324856715970072,0.067514328,SE,4.461894533155062,1.9825782125935307,-4.32749355,0,4.327493550072727,2.178341387157167,0.19576317456363634,3.8272715682950205,6.055735064219113,6.107902684786266,4.522354076,2.2806311164912456,Winter,2.2806311164912456,175.16226128179073,5.454545454545454,1.8181818181818181,4.760022772526579,0.15224654960434814,0.013226017368372596,Sheltered,Consistent,High,Steady_Strong,-0.03504202,-0.022625108,0.041711374,0.6590202779662571,0.34097972203374294,0.008780083,9.60109058344241e-4,0.036002129,0.010219053910612766,0.032844162,Moderate,Low,current,0.063293005,0.024108510270284482,0.38090323495720424,0.01654039,0.1535383044440208,0.1369979141185471,57.15142819745512,NE,-0.022625108,-0.03504202,0.065479704,0.056068652,0.050015421,0.081446265,0.031430843863902345,Spring,0.015464283,5.454545454545454,31.818181818181817,0.041711374,0.4463524019506896,5.387320814158643,Moderate_Flow,Steady_Weak
Ahya_21_Lizard,-14.646108,145.4557541,-4.902616704,4.150904547776974,6.6044205955766015,3.148324622994731,0.4766995949808774,0.054042176,11.208911882039235,11.154869706007121,6.423835234073677,130.25362936824195,0.9726568956520011,0.027343104347998914,SE,6.401806270995447,4.150904547776974,-4.902616704,0.041932751316450086,4.944549455666368,4.1872837778114675,0.03637923,2.5835111282820096,7.341441238872851,9.329961499,7.4606136621503705,6.74645037,Winter,6.74645037,467.60537746587687,5.454545454545454,11.818181818181818,6.423835234073677,0.2576764860140024,0.004140122,Exposed,Consistent,High,Steady_Strong,-0.070338775,0.043082322,0.082484118,0.8335727244334443,0.16642727556655568,0.080200827,0.005990809,0.076329584,0.04631432,0.003231998,Consistent,Moderate,current,0.098952516,0.047039511,0.4753745853697281,0.006471268,0.17641337279212693,0.1699421043002561,121.48736378979885,SE,0.043082322,-0.070338775,0.049319164,0.10861778802491218,0.1393130122426487,0.10223664428309863,0.089993848194511325,Winter,0.089993848194511325,5.454545454545454,23.636363636363637,0.082484118,0.2891663768977051,1.6818902872820571,High_Flow,Steady_Weak
Ahya_21_Tydeman,-13.971701,144.5019706,-5.72087701,3.309571680484293,6.8714991078576615,3.3828812687797774,0.49230614974706205,0.4348181412311571,11.539672645273711,11.104854504042555,6.609213150983603,120.04971409380295,0.9618298783486516,0.038170121651348365,SE,6.385491506404074,3.309571680484293,-5.72087701,0.04048646,5.7613634701272725,3.401884302175202,0.092312622,2.5104881015088587,7.354400770255518,9.868947517,8.075197895081013,7.358459415398531,Winter,7.358459415398531,540.8332607437972,5.454545454545454,14.545454545454545,6.609213150983603,0.16744848242086707,0.005554846,Exposed,Consistent,High,Steady_Strong,-0.04226391,-0.023354114,0.04828719,0.8140142081176833,0.18598579188231668,0.013371245029237703,0.004122551,0.046386461,0.001556511,0.024910625,Consistent,Low,current,0.059319836737106835,0.028542867,0.48116900187014394,0.006873565,0.1811453437504709,0.17427177875278302,61.07591857461654,NE,-0.023354114,-0.04226391,0.037543566783897656,0.065700671,0.062016898605364745,0.073631267,0.036087701,Spring,0.024473332,5.454545454545454,36.36363636363637,0.04828719,0.287524845,3.135305188154293,Moderate_Flow,Steady_Weak
Ahya_21a,-21.9629252,152.307218,-4.338236434,2.2529526574354604,5.1383894904441885,1.6552726539645573,0.32213841652970276,2.008544470091836,9.127107042419247,7.118562572327411,4.888362817531406,117.4439597,0.951341432,0.048658568,SE,4.660674502791091,2.2529526574354604,-4.338236434,0,4.338236434218182,2.358398380499097,0.10544572306363638,5.198525987351639,6.336770099444241,4.833126432063414,4.180680887590981,2.156089212,Autumn,0.3653995552882243,178.89189892433006,5.454545454545454,0,4.888362817531406,0.15572059255415405,0.009469615,Sheltered,Consistent,High,Steady_Strong,-0.014248517,0.010147272,0.017492495,0.9072780304912279,0.09272197,0.017250427949383508,4.7954405887024065e-4,0.014728061236363636,0.010377586,2.3031448181818183e-4,Consistent,Low,current,0.019280192,0.011106172052983022,0.5760405296534776,0.001076438,0.04818191,0.047105472,125.45707704329007,SE,0.010147272,-0.014248517,0.016872459644866975,0.024418811037492227,0.022825070770749516,0.013182777385101343,0.011236033652390884,Autumn,0.005952611,5.454545454545454,100,0.017492495,0.26097638839518555,4.809182873409636,Low_Flow,Steady_Weak
Ahya_21b,-14.47425638,145.5036686,-4.923337615,4.083946015925367,6.5948483441328385,3.1978868966450853,0.48490681358732257,0.17012598842544344,11.201815842145905,11.031689853720462,6.3967076164520416,129.67596480700624,0.9699552260580678,0.030044773941932168,SE,6.369111335362117,4.083946015925367,-4.923337615,0.053663298,4.9770009132818185,4.121250437989003,0.037304422063636364,2.4912323060220327,7.271835301594543,9.389320496179852,7.530976831113506,6.89808819,Winter,6.89808819,471.50721116998204,5.454545454545454,11.818181818181818,6.3967076164520416,0.2534570382974701,0.004555795,Exposed,Consistent,High,Steady_Strong,-0.088632714,0.054742424,0.10417528961722884,0.9364165385192269,0.063583461,0.1013815324188084,0,0.088632714,0.055674402493573735,9.319780363636361e-4,Consistent,Low,current,0.11124887839119457,0.027902216512322116,0.2508089691853522,0.052239457099583816,0.1737320608868936,0.12149260378730979,121.70081646446079,SE,0.054742424,-0.088632714,0.10849808769366533,0.10758210456575096,0.10821654359140183,0.12090253998785122,0.013320435422100263,Spring,2.815441022634979e-4,5.454545454545454,0,0.10417528961722884,0.20329341791681654,0.571542495,High_Flow,Steady_Strong
Ahya_220,-18.4241125,146.9865726,-4.326377869,1.9928469314957247,5.105480073028947,1.6627659557094625,0.3256825865394059,1.3635893778784935,8.425972278296138,7.062382900417644,4.7632955352541035,114.73207875931561,0.9329770104122971,0.06702299,SE,4.468366708,1.9928469314957247,-4.326377869,0,4.326377868818182,2.186305436586634,0.19345850509090906,3.8144461588624226,6.057600046959115,6.120280061385543,4.525226166698824,2.3058339025231205,Winter,2.3058339025231205,175.4932408260795,5.454545454545454,1.8181818181818181,4.7632955352541035,0.15260116444809557,0.013127656680469607,Sheltered,Consistent,High,Steady_Strong,-0.045840451,-0.037121756,0.058986199,0.7667137513415894,0.23328624865841063,0.006165049,2.966229981717123e-4,0.046137074,0.007479434,0.04460119,Consistent,Low,current,0.076933796,0.028724570081645646,0.37336738217463156,0.018516285640056054,0.1837637550886587,0.16524746944860264,50.99932775944137,NE,-0.037121756,-0.045840451,0.082835127,0.060891074,0.060739226353739836,0.1028326219895422,0.042093396,Spring,0.022095901,5.454545454545454,13.636363636363635,0.058986199,0.40415716577461036,3.032298680584494,Moderate_Flow,Steady_Weak
Ahya_221,-18.5577974,146.5031428,-3.506187209,1.6391241321899377,4.330046920828177,1.3445586534257998,0.3105182641227906,1.117856090469562,7.240982813199728,6.123126722730166,3.8704103997648356,115.05584224463621,0.8938495287770624,0.10615047122293764,SE,3.6382845404017328,1.6391241321899377,-3.506187209,0,3.5061872086185555,1.920260098773816,0.2811359665838785,3.438954187,5.097701860203279,4.949728734,3.8998097711752644,1.6587476729940391,Autumn,1.510774547,104.9673114958303,5.454545454545454,1.8181818181818181,3.8704103997648356,0.19026577015753154,0.024514855,Sheltered,Consistent,Moderate,Steady_Weak,-0.032198018,0.014960770387219154,0.035504043,0.7024324212720011,0.2975675787279989,0.033346299,6.203018266403875e-4,0.03281832,0.024555548,0.009594777,Consistent,Low,current,0.050544425,0.022216542873915328,0.43954487548961446,0.014945759952283155,0.12740045541157433,0.11245469545929117,114.92188019235007,SE,0.014960770387219154,-0.032198018,0.044188035,0.064905514,0.05008499,0.043470004,0.021435509632418574,Autumn,0.005896954,5.454545454545454,54.54545454545454,0.035504043,0.3629758644161861,5.887248303394281,Moderate_Flow,Steady_Weak
Ahya_222,-18.5577798,146.5031201,-3.506167388,1.6391318405699706,4.330033847542986,1.3445606238593184,0.3105196567048245,1.1178512789092545,7.240969165090702,6.123117886181447,3.8703957089181085,115.05606988007986,0.8938488347185339,0.10615116528146606,SE,3.638275975772544,1.6391318405699706,-3.506167388,0,3.5061673880237674,1.9202665691571892,0.28113472858721844,3.438935239859005,5.097690625057513,4.949722664774692,3.8997941647536214,1.6587553851985084,Autumn,1.5107874249156867,104.96658414125677,5.454545454545454,1.8181818181818181,3.8703957089181085,0.19026790286794404,0.024515089031394054,Sheltered,Consistent,Moderate,Steady_Weak,-0.032208852,0.014984545159772808,0.03552389,0.7025716154068371,0.2974283845931629,0.033370771,6.218789387630602e-4,0.032830730966832665,0.024573939698761777,0.009589395,Consistent,Low,current,0.05056266,0.022238041073330463,0.43981153394370287,0.014934497906823907,0.1274840096347665,0.11254951172794259,114.94929250136468,SE,0.014984545159772808,-0.032208852,0.044197156,0.064945897,0.050111922,0.043467183,0.021478715,Autumn,0.005914766,5.454545454545454,54.54545454545454,0.03552389,0.36299134576112624,5.882372176351303,Moderate_Flow,Steady_Weak
Ahya_223,-18.55757117,146.5032075,-3.506340855,1.6393358058687537,4.330259198044447,1.3447160413392274,0.3105393880224314,1.1178778801124345,7.241459755316157,6.1235818752037225,3.8706392336591313,115.0577175,0.8938585559513663,0.10614144404863368,SE,3.638542860824311,1.6393358058687537,-3.506340855,0,3.506340855184788,1.920435600503643,0.28109979463488904,3.4389564500977055,5.098012057780287,4.950196760741732,3.899893949331898,1.6590556076825815,Autumn,1.5112403106440264,104.98608999923826,5.454545454545454,1.8181818181818181,3.8706392336591313,0.1902699827372325,0.024511568290546522,Sheltered,Consistent,Moderate,Steady_Weak,-0.032437023,0.015399189376872978,0.035906760828747324,0.703616688,0.296383312,0.03382531,6.525146822370649e-4,0.033089537,0.024967964798683434,0.009568775,Consistent,Low,current,0.051031707,0.02268022,0.4444338871096183,0.014773760037389314,0.1293473644371273,0.11457360439973799,115.39561602125409,SE,0.015399189376872978,-0.032437023,0.044513045,0.065809475,0.050687539,0.043599633,0.022209842159038012,Autumn,0.006174493,5.454545454545454,52.72727272727272,0.035906760828747324,0.36437512205405065,5.807826700097965,Moderate_Flow,Steady_Weak
Ahya_224,-18.55753513,146.5031803,-3.506320502,1.639357863095526,4.330251552806436,1.3447270689293298,0.3105424829321549,1.1178721225404331,7.241465236324246,6.123593113783813,3.8706301378538317,115.05814089615416,0.8938580335697303,0.10614196643026974,SE,3.6385440655646777,1.639357863095526,-3.506320502,0,3.5063205017181818,1.920454002686435,0.28109613959090907,3.4389294637958385,5.098012158062892,4.950212462,3.8998759856206733,1.6590826942670538,Autumn,1.5112829983957314,104.98602798240462,5.454545454545454,1.8181818181818181,3.8706301378538317,0.1902732534220245,0.024511732202134803,Sheltered,Consistent,Moderate,Steady_Weak,-0.023866068,0.014297018514812694,0.027820746564287742,0.6799718306329691,0.32002816936703093,0.026985377,0.001117176,0.024983244345454545,0.021650479423903603,0.007353461,Moderate,Low,current,0.040914558,0.021094059478824725,0.5155636713828925,0.008271156,0.11315376544801971,0.10488260972844944,120.9238061705677,SE,0.014297018514812694,-0.023866068,0.035089134,0.055258698,0.040851822,0.032890088,0.022368609703399975,Autumn,0.005762688,5.454545454545454,73.63636363636363,0.027820746564287742,0.41668517417079487,7.821865587818351,Low_Flow,Steady_Weak
Ahya_225,-18.55761258,146.5031081,-3.50621255,1.639269456855183,4.330127059,1.3446548499276503,0.31053473297682843,1.1178533710653995,7.241212528881759,6.123359158,3.870494903707828,115.05763220154068,0.8938525016109193,0.10614749838908066,SE,3.638405219689312,1.639269456855183,-3.50621255,0,3.5062125502385024,1.9203808398840596,0.28111138302887656,3.438895735791389,5.0978437842205135,4.949977175440495,3.8998086743582734,1.6589480484291244,Autumn,1.5110814396491055,104.97575355169486,5.454545454545454,1.8181818181818181,3.870494903707828,0.19027490355097343,0.024513714,Sheltered,Consistent,Moderate,Steady_Weak,-0.032368362,0.015285997810075403,0.035796265092365685,0.7035464090081316,0.2964535909918684,0.033696721050724174,6.436531813506041e-4,0.033012015288712296,0.024848874841373776,0.009562877,Consistent,Low,current,0.05087975,0.022548917587448866,0.4431805931354925,0.014811919016512784,0.12877449365668525,0.11396257464017247,115.27907974037032,SE,0.015285997810075403,-0.032368362,0.044402006,0.065548452,0.050513585,0.043534787478261915,0.022013664646776364,Autumn,0.006111579,5.454545454545454,53.63636363636364,0.035796265092365685,0.36382623,5.826553659766481,Moderate_Flow,Steady_Weak
Ahya_226,-18.55767318,146.5030875,-3.506168267,1.639211667922267,4.330067193231325,1.344611533118516,0.3105290225565982,1.1178469107505014,7.241079404336545,6.123232493586043,3.870430313460467,115.05713488124223,0.8938499429086567,0.10615005709134329,SE,3.6383330440252357,1.639211667922267,-3.506168267,0,3.506168267368409,1.9203329331844334,0.2811212652621664,3.438893367088958,5.097757021098708,4.949847275385339,3.899783985,1.658863654,Autumn,1.5109539082963805,104.97049714885073,5.454545454545454,1.8181818181818181,3.870430313460467,0.190273936,0.024514644312512043,Sheltered,Consistent,Moderate,Steady_Weak,-0.032303694,0.015167353765539078,0.035687215,0.7032330821263618,0.2967669178736382,0.0335671,6.349281750549858e-4,0.032938623,0.024736972692519843,0.009569619,Consistent,Low,current,0.050747349027011925,0.02242314,0.4418583599057388,0.014858423622227146,0.12824625689894437,0.11338783327671723,115.15117339642634,SE,0.015167353765539078,-0.032303694,0.044313451,0.065303348,0.050350212,0.043498969783494525,0.021804378,Autumn,0.00603676,5.454545454545454,54.54545454545454,0.035687215,0.36344075117538743,5.847929469491586,Moderate_Flow,Steady_Weak
Ahya_227,-18.55773889,146.5030962,-3.506154828,1.6391588603525484,4.330034609998504,1.3445759520811387,0.3105231420036163,1.117846965661338,7.240990772791741,6.123143807130403,3.870395774032572,115.05651097204307,0.8938486923627407,0.10615130763725933,SE,3.6382862003932006,1.6391588603525484,-3.506154828,0,3.506154828038392,1.9202890719192207,0.28113021156667234,3.438911439424386,5.097701698972694,4.949753150083056,3.899781275260111,1.658790259548308,Autumn,1.5108417106586698,104.96719467315641,5.454545454545454,1.8181818181818181,3.870395774032572,0.19027094611615503,0.024515117591010667,Sheltered,Consistent,Moderate,Steady_Weak,-0.032242121,0.015050449,0.035581883,0.702844336,0.29715566410427596,0.033440897,6.265076704132473e-4,0.032868629,0.024630917,0.009580469,Consistent,Low,current,0.050625552,0.022303112122550418,0.44055049553370373,0.014906222031283438,0.12774890676692924,0.11284268473564579,115.0229136288363,SE,0.015050449,-0.032242121,0.044235238,0.065070892,0.050195255,0.04347418,0.021596712,Autumn,0.005960017,5.454545454545454,54.54545454545454,0.035581883,0.3631255459015631,5.869677485027837,Moderate_Flow,Steady_Weak
Ahya_228,-18.55778474,146.5030888,-3.5061293,1.6391178390278676,4.329996948955356,1.3445460834008973,0.31051894475936737,1.1178436778582368,7.240903565306593,6.123059887448356,3.870355275446423,115.05612090238901,0.8938471137676379,0.10615288623236208,SE,3.638239142850792,1.6391178390278676,-3.5061293,0,3.5061292999483875,1.9202550474906546,0.28113720846278695,3.438914182885338,5.097645353225545,4.949666312,3.8997680785129587,1.6587311703402068,Autumn,1.5107521291322423,104.96379176873387,5.454545454545454,1.8181818181818181,3.870355275446423,0.19026979896734852,0.024515695388185495,Sheltered,Consistent,Moderate,Steady_Weak,-0.032195224,0.014963989,0.035502864,0.7025986643336667,0.2974013356663333,0.033346599,6.201787988909013e-4,0.032815402,0.024550208698587508,0.00958622,Consistent,Low,current,0.050530788476903135,0.022212343080457716,0.4395803776268135,0.014940380912249267,0.12736826435310716,0.1124278834408579,114.92849154172836,SE,0.014963989,-0.032195224,0.044172592,0.064893919,0.050077300651533055,0.04345032,0.021443599446365258,Autumn,0.005904709,5.454545454545454,54.54545454545454,0.035502864,0.36285926822696457,5.885547101689715,Moderate_Flow,Steady_Weak
Ahya_229,-18.55784182,146.5029394,-3.50593666,1.6390228862554121,4.3298004625466735,1.3444571885544594,0.3105125051799005,1.1178066202480457,7.240538652891418,6.1227320326433725,3.8701405511778457,115.0560552740983,0.8938380843771105,0.10616191562288946,SE,3.6380357841149107,1.6390228862554121,-3.50593666,0,3.505936660038532,1.9201767065940192,0.2811538203386068,3.4388205390574558,5.097396531169548,4.949343860798719,3.899639432012024,1.6585759921120924,Autumn,1.5105233217412635,104.94850131161392,5.454545454545454,1.8181818181818181,3.8701405511778457,0.19027754503577443,0.024518893316494275,Sheltered,Consistent,Moderate,Steady_Weak,-0.032098324,0.014805288389208183,0.035348252,0.702537444,0.29746255641667796,0.033165862,6.076908819060677e-4,0.032706014,0.024381932,0.009576644,Consistent,Low,current,0.050315115073918594,0.022027388193206446,0.43778868757123424,0.014993233005760342,0.12655631617064958,0.11156308316488923,114.76142058670567,SE,0.014805288389208183,-0.032098324,0.044014391,0.064524866,0.049831486492176724,0.043356437039591786,0.021168428986531887,Autumn,0.005817095,5.454545454545454,56.36363636363636,0.035348252,0.362054056,5.911991972584617,Moderate_Flow,Steady_Weak
Ahya_22_Chicken,-18.654,147.7101735,-4.828472241,2.2115324448330793,5.580157758383084,1.7626170693955716,0.31587226485623776,1.366648248722931,8.987697937659195,7.621049688936265,5.310839851925251,114.60868368967579,0.951736507,0.048263493277270975,SE,4.978035052655036,2.2115324448330793,-4.828472241,0,4.8284722406003375,2.3448739085585015,0.13334146372542216,4.201462187,6.611119414150887,6.627823642,4.982351388735196,2.4263614550625894,Winter,2.4263614550625894,225.23969462493665,5.454545454545454,1.8181818181818181,5.310839851925251,0.13470685782198322,0.008649127,Moderate,Consistent,High,Steady_Strong,-0.022302666,-0.007125193,0.023413185925938173,0.368610444,0.631389556,0.010732094310782111,0.012860796156774063,0.035163462,0.013790857523848015,0.02091605,Variable,Low,current,0.063517424,0.033579026,0.5286584904784993,0.004708922,0.21382128482714385,0.20911236293788663,72.28250592910388,E,-0.007125193,-0.022302666,0.067416311,0.071680132,0.045442782335519905,0.069241666,0.026237349466708915,Autumn,0.021973528,5.454545454545454,41.81818181818181,0.023413185925938173,0.6488732630144103,9.940414999103673,Moderate_Flow,Variable_Weak
