Site,Variable,Latitude,Longitude,seasonal_mean_Autumn,seasonal_mean_Spring,seasonal_mean_Summer,seasonal_mean_Winter,seasonal_sd_Autumn,seasonal_sd_Spring,seasonal_sd_Summer,seasonal_sd_Winter,seasonal_n_Autumn,seasonal_n_Spring,seasonal_n_Summer,seasonal_n_Winter,seasonal_range,dominant_season
Ahya_360,wspeed_v,-18.82544758,147.6268708,3.5325531799124463,0.48822525910410663,0.6196482462994788,3.919992257778039,1.6795884847950033,1.4471513963877003,1.3104764192426885,1.321898658015246,27,27,29,27,3.4317669986739325,Winter
Ahya_361,u,-16.94063701,145.9948087,0.06034012239601207,-0.006765066453759144,0.02488884166593169,0.03573203661770909,0.022326514498613465,0.019466621707030583,0.03290841045842043,0.030154871256060603,27,27,29,27,0.06710518884977122,Autumn
Ahya_361,v,-16.94063701,145.9948087,0.062273988775262204,0.002566871657786084,0.02390037887193177,0.04573752712983422,0.021822418145195914,0.02306053215880319,0.03148931431761218,0.026383902901784495,27,27,29,27,0.05970711711747612,Autumn
Ahya_361,wspeed_u,-16.94063701,145.9948087,-2.9267489311111112,-3.0288658843703704,-1.843282813551724,-2.752894294259259,1.0085391398324037,0.8789128197674867,0.9658043576277698,0.5010620230247408,27,27,29,27,1.1855830708186463,Summer
Ahya_361,wspeed_v,-16.94063701,145.9948087,5.810149540228816,3.381696481020516,2.1765788204757275,6.7846717606061295,1.9712695795695403,1.7900308108413645,1.382956800081809,1.2179233051124796,27,27,29,27,4.608092940130402,Winter
Ahya_362,u,-16.94058697,145.9947788,0.060324273199218056,-0.006770741488052042,0.024881414576700466,0.03571716120731996,0.022322730564186752,0.01946167601434507,0.03290304385742917,0.030149343857349388,27,27,29,27,0.0670950146872701,Autumn
Ahya_362,v,-16.94058697,145.9947788,0.06228063922546847,0.002562921525766494,0.023897169175792665,0.04574200580313319,0.02182771412063637,0.02306609467933339,0.03149547545747136,0.02638690552910693,27,27,29,27,0.059717717699701973,Autumn
Ahya_362,wspeed_u,-16.94058697,145.9947788,-2.926740831888889,-3.028860451296296,-1.8432804679310344,-2.752883842851852,1.0085376617868256,0.8789121219944015,0.9658025312174449,0.5010618663162144,27,27,29,27,1.1855799833652618,Summer
Ahya_362,wspeed_v,-16.94058697,145.9947788,5.810136863644975,3.381687744542457,2.1765741790379156,6.784654433868301,1.9712662554241742,1.7900272284066938,1.3829535785529492,1.2179205539146076,27,27,29,27,4.608080254830385,Winter
Ahya_363,u,-16.94054145,145.9947606,0.06032192984568501,-0.0067731065760210365,0.02487961012738344,0.03571347766258965,0.02232315931496752,0.019461076316792336,0.03290361877407677,0.030149047255315156,27,27,29,27,0.06709503642170604,Autumn
Ahya_363,v,-16.94054145,145.9947606,0.06228756686656506,0.002559310692219352,0.023894749502290192,0.04574696961157168,0.021832682846347345,0.02307172228832151,0.0315020501054104,0.02639070713584526,27,27,29,27,0.059728256174345705,Autumn
Ahya_363,wspeed_u,-16.94054145,145.9947606,-2.9267715852592593,-3.0288853597777776,-1.8432961887931034,-2.752914837740741,1.0085472551666375,0.8789181319218575,0.9658105879194429,0.5010664552154163,27,27,29,27,1.1855891709846742,Summer
Ahya_363,wspeed_v,-16.94054145,145.9947606,5.810129145003791,3.3816731145940815,2.1765602679135476,6.784654028505848,1.9712693154398864,1.7900286440209123,1.382956024454128,1.2179243164097089,27,27,29,27,4.6080937605923005,Winter
Ahya_364,u,-16.9405205,145.994654,0.05562320492845748,-0.020179953583766126,0.018816539796746287,0.03182286758619108,0.021349253931062306,0.019303160770199418,0.03954761778185088,0.030777749662557797,27,27,29,27,0.0758031585122236,Autumn
Ahya_364,v,-16.9405205,145.994654,0.07108873319159555,0.0037472836004141725,0.022324951811750985,0.05875478797474963,0.025127545134775938,0.028454702902540603,0.03501145449799545,0.028713380245579137,27,27,29,27,0.06734144959118138,Autumn
Ahya_364,wspeed_u,-16.9405205,145.994654,-2.926379880633408,-3.0285791832112823,-1.8431136280201472,-2.7524974338217416,1.00843536527432,0.8788502739556647,0.9657108895291283,0.5010183224381125,27,27,29,27,1.185465555191135,Summer
Ahya_364,wspeed_v,-16.9405205,145.994654,5.810082829914693,3.3817352855554823,2.176655566780646,6.784487768859876,1.9712056023109168,1.7899789826805328,1.3828995431595386,1.2178590729861392,27,27,29,27,4.60783220207923,Winter
Ahya_365,u,-16.9405459,145.9945824,0.055512580993288804,-0.02020471114649775,0.018775644392031277,0.03172977983197805,0.021314491707291047,0.01926533934053759,0.03950134587610258,0.03073527958220545,27,27,29,27,0.07571729213978656,Autumn
Ahya_365,v,-16.9405459,145.9945824,0.07108032485928091,0.003753070951265215,0.022324055312310753,0.05874633638000893,0.02512354644529029,0.02844705479441511,0.034999220089762646,0.028701991133957886,27,27,29,27,0.0673272539080157,Autumn
Ahya_365,wspeed_u,-16.9405459,145.9945824,-2.926019628334542,-3.028296567099264,-1.8429440621345796,-2.7521157598198305,1.0083315182214458,0.8787870746090933,0.9656189161627453,0.5009731307125248,27,27,29,27,1.1853525049646845,Summer
Ahya_365,wspeed_v,-16.9405459,145.9945824,5.810053601868278,3.3818043266608204,2.1767510095897955,6.784350715811645,1.9711492781048452,1.7899363086486026,1.3828499346185712,1.2178006917776807,27,27,29,27,4.6075997062218494,Winter
Ahya_366,u,-16.94067632,145.9946248,0.06007172192988124,-0.006826323554468086,0.02477917367394825,0.03551426021163427,0.022239724719519703,0.01937995821897912,0.03278611219151592,0.030049385442991204,27,27,29,27,0.06689804548434933,Autumn
Ahya_366,v,-16.94067632,145.9946248,0.062250451311592556,0.002570068946250761,0.023891411549529926,0.04571487578029466,0.021815783612538026,0.023044249605825375,0.03146341575924499,0.02635777983466763,27,27,29,27,0.059680382365341796,Autumn
Ahya_366,wspeed_u,-16.94067632,145.9946248,-2.9258741017777776,-3.0281803621481482,-1.8428723277931034,-2.751965674925926,1.0082876667653125,0.8787599384662582,0.9655812331309735,0.5009529623689258,27,27,29,27,1.1853080343550448,Summer
Ahya_366,wspeed_v,-16.94067632,145.9946248,5.810068423179818,3.381854857913908,2.1768045111595273,6.784326907334439,1.9711310931247814,1.7899248522011495,1.3828345657945484,1.2177802903053698,27,27,29,27,4.607522396174911,Winter
Ahya_367,u,-16.94073239,145.9945433,0.05535512351064428,-0.02023540658917382,0.018719075204013308,0.03160444647049888,0.021261069040761648,0.019211260293532918,0.03943012112435727,0.030672501292005244,27,27,29,27,0.0755905300998181,Autumn
Ahya_367,v,-16.94073239,145.9945433,0.07104303128090686,0.003770135464007486,0.022330308412354356,0.05871573437820357,0.025100072398379282,0.02841638521475174,0.03495936787613782,0.028673122297153537,27,27,29,27,0.06727289581689938,Autumn
Ahya_367,wspeed_u,-16.94073239,145.9945433,-2.9253793052231307,-3.027791690635796,-1.8426386012776215,-2.751442591881464,1.0081445751162927,0.8786727523721246,0.965454770544229,0.5008904509997898,27,27,29,27,1.1851530893581743,Summer
Ahya_367,wspeed_v,-16.94073239,145.9945433,5.810034885234028,3.381955675196896,2.176939528043656,6.7841465083655645,1.9710548587206338,1.7898677508544147,1.3827675908064916,1.2177009224868058,27,27,29,27,4.607206980321909,Winter
Ahya_368,u,-16.94328032,145.9913964,0.04061827627983408,-0.009522392885892888,0.018332069863849727,0.020591547622857795,0.015443093523094658,0.01321736450831595,0.023886963163816128,0.022332129892413382,27,27,29,27,0.05014066916572697,Autumn
Ahya_368,v,-16.94328032,145.9913964,0.06636172944108171,0.006319156351985706,0.02671980573180008,0.04929462050353604,0.02310695403800831,0.02294855528375283,0.031130793472341496,0.02602817862322191,27,27,29,27,0.060042573089096,Autumn
Ahya_368,wspeed_u,-16.94328032,145.9913964,-2.860173203,-2.976309753111111,-1.8112094491379311,-2.6834586954814816,0.9889491627189879,0.866721023740247,0.9486810846574906,0.49243603634040606,27,27,29,27,1.1651003039731798,Summer
Ahya_368,wspeed_v,-16.94328032,145.9913964,5.805867655417999,3.3958291565367986,2.195211594115374,6.7598149428153365,1.9609822074881573,1.7807986368489,1.373344633640249,1.2067864157073849,27,27,29,27,4.564603348699963,Winter
Ahya_369,u,-16.94326599,145.9914029,0.040616719324684136,-0.009525353151256,0.0183315229561817,0.020587874899132122,0.015442664778556943,0.013217304919118305,0.023888407390309365,0.022332987325154947,27,27,29,27,0.05014207247594014,Autumn
Ahya_369,v,-16.94326599,145.9914029,0.06640229944420548,0.006325108495545129,0.026731121118674227,0.04932813176995984,0.023123611349131195,0.02296647709808533,0.031152322889562028,0.026043473692741702,27,27,29,27,0.06007719094866035,Autumn
Ahya_369,wspeed_u,-16.94326599,145.9914029,-2.860226139111111,-2.9763528865555555,-1.8112367796206896,-2.683510943074074,0.9889654779939498,0.8667306202273992,0.9486949586584794,0.49244361838844747,27,27,29,27,1.165116106934866,Summer
Ahya_369,wspeed_v,-16.94326599,145.9914029,5.805842729252415,3.3957897131497403,2.1951788439711764,6.759798048091771,1.9609852506191396,1.7807932494956502,1.3733449037986307,1.2067896936997484,27,27,29,27,4.564619204120595,Winter
Ahya_36_Lizard,u,-14.646417,145.4561563,-0.08244402927750395,-0.09488261303686334,0.0050942361459035395,-0.11643449212331028,0.040114388845140896,0.03746648078914766,0.04848798675255399,0.012152897714195494,27,27,29,27,0.12152872826921382,Summer
Ahya_36_Lizard,v,-14.646417,145.4561563,0.07044301643560984,0.02621461530828331,0.0051328010879591966,0.07887117089010708,0.028672659069620438,0.036682016689646595,0.02744591420578923,0.021686441633971355,27,27,29,27,0.07373836980214787,Winter
Ahya_36_Lizard,wspeed_u,-14.646417,145.4561563,-5.241466950658427,-6.157155051582449,-1.807404333231173,-6.633068070561132,1.8239097978985992,1.0753313554892976,1.8484300528615052,0.5935560164614571,27,27,29,27,4.8256637373299585,Summer
Ahya_36_Lizard,wspeed_v,-14.646417,145.4561563,5.09878803062216,4.1394278553031745,1.067150278112523,6.526026000537094,2.1985698228117894,1.5431678173472914,1.2586748272878099,1.059627812815521,27,27,29,27,5.458875722424571,Winter
Ahya_36_Tydeman,u,-13.971173,144.5026538,-0.08261806757126659,-0.09064477156180317,-0.005236909823587675,-0.07237626229754329,0.05113355451942946,0.014515317746394791,0.04897242677329687,0.007422572999629666,27,27,29,27,0.08540786173821549,Summer
Ahya_36_Tydeman,v,-13.971173,144.5026538,0.007223091096152758,-0.03529335576347522,-0.02121306604811697,-0.018486638667139208,0.01909774982092991,0.011398783605018304,0.017350882923951587,0.017005123024648867,27,27,29,27,0.04251644685962798,Autumn
Ahya_36_Tydeman,wspeed_u,-13.971173,144.5026538,-5.920135758868805,-7.358629599296553,-1.9445838190477158,-7.938137814856791,2.264356679138878,1.3129224658833476,1.9819663838190877,0.6141071081122731,27,27,29,27,5.9935539958090756,Summer
Ahya_36_Tydeman,wspeed_v,-13.971173,144.5026538,4.2736149627620765,3.199832872652599,0.17194888473517073,5.82863278364581,2.132067985731785,1.5171636950155252,1.0623309355368935,1.020515898015082,27,27,29,27,5.656683898910639,Winter
Ahya_36a,u,-21.95617022,152.2967376,-0.020884224814814816,-0.01008464188888889,-0.015748203959443915,-0.019089660962962964,0.012353839032841655,0.012509109261059387,0.013599009521861782,0.007590445119199311,27,27,29,27,0.010799582925925926,Spring
Ahya_36a,v,-21.95617022,152.2967376,0.00843365704141148,7.408613644540545e-4,0.0030355352050552772,0.009070498626293387,0.009117380847127682,0.006654893356206317,0.00924679727913998,0.006931127912664463,27,27,29,27,0.008329637261839332,Winter
Ahya_36a,wspeed_u,-21.95617022,152.2967376,-5.141428971814815,-3.839861858814815,-4.688082949034483,-3.665223825962963,1.291252641950576,1.3441502360727762,1.276222694307273,1.1066379590708346,27,27,29,27,1.4762051458518517,Winter
Ahya_36a,wspeed_v,-21.95617022,152.2967376,3.5100306076155934,0.7616514704056637,1.7358604723256112,3.0422780547086794,1.6102132325375558,1.5266303226243094,1.63541126805899,1.1873508848486862,27,27,29,27,2.7483791372099295,Autumn
Ahya_36b,u,-14.47496147,145.5026533,-0.06919676403703703,-0.11419065418518519,-0.0869578035862069,-0.08883575451851852,0.019637613779857697,0.023803166494604632,0.03155118495783674,0.019942264807667445,27,27,29,27,0.044993890148148155,Autumn
Ahya_36b,v,-14.47496147,145.5026533,0.08972867301341837,0.031062617300832564,0.04522653249704494,0.0729136008066045,0.02674582588661377,0.028209661464363173,0.04253718101085902,0.02315763954567546,27,27,29,27,0.058666055712585805,Autumn
Ahya_36b,wspeed_u,-14.47496147,145.5026533,-5.242564824925926,-6.252582911740741,-1.6637425413421418,-6.781399165222222,1.8812180253430568,1.086288920031381,1.9064248873480607,0.5969326422449879,27,27,29,27,5.11765662388008,Summer
Ahya_36b,wspeed_v,-14.47496147,145.5026533,4.996478780254959,4.128178682844709,0.9835853345211326,6.459810136765875,2.2063727098717894,1.5247980856377394,1.2377839586815151,1.0492711246937902,27,27,29,27,5.476224802244743,Winter
Ahya_370,u,-16.94324613,145.9914126,0.04061536077547676,-0.009529290050453018,0.018331004283238875,0.020583416624102235,0.015442309666831182,0.013217463785745991,0.023890751117024583,0.022334473562555357,27,27,29,27,0.05014465082592978,Autumn
Ahya_370,v,-16.94324613,145.9914126,0.06645817666738482,0.006333239597632684,0.026746706894240874,0.04937428031709996,0.023146534537457842,0.02299120009621889,0.03118203819244735,0.026064593980912782,27,27,29,27,0.06012493706975214,Autumn
Ahya_370,wspeed_u,-16.94324613,145.9914126,-2.8603017781851854,-2.9764144615555557,-1.8112757591724138,-2.683585715148148,0.9889887607606146,0.8667443429556,0.9487147724059799,0.4924544189216989,27,27,29,27,1.1651387023831419,Summer
Ahya_370,wspeed_v,-16.94324613,145.9914126,5.805808404590028,3.395734621784404,2.195132852388174,6.759775594411909,1.9609898310917082,1.7807861569931749,1.373345635174492,1.2067946377100958,27,27,29,27,4.564642742023736,Winter
Ahya_371,u,-16.94321788,145.9914582,0.040635479639824425,-0.00953337874198017,0.018337451964496897,0.020592822856253613,0.015448543041006171,0.013223977586630933,0.023904060241662136,0.022345755929108178,27,27,29,27,0.0501688583818046,Autumn
Ahya_371,v,-16.94321788,145.9914582,0.066549774429278,0.006344448889708307,0.026772479093010015,0.049449563657370285,0.023183335931825734,0.023032864142388323,0.031232538199690244,0.026100702602250458,27,27,29,27,0.060205325539569685,Autumn
Ahya_371,wspeed_u,-16.94321788,145.9914582,-2.860505814814815,-2.976579217074074,-1.8113794066206896,-2.6837898612222224,0.9890510037171093,0.8667819248733695,0.9487680267390092,0.492482833060683,27,27,29,27,1.1651998104533843,Summer
Ahya_371,wspeed_v,-16.94321788,145.9914582,5.805749593625003,3.395618908182659,2.195029569679614,6.759759724036281,1.9610083307954729,1.7807839591191716,1.3733571387445231,1.2068151400873346,27,27,29,27,4.564730154356667,Winter
Ahya_372,u,-16.94319927,145.9914014,0.04059042943761851,-0.00953971552673122,0.01832281293281404,0.02055769982504379,0.015434803752700158,0.013211543292182968,0.023886188444798888,0.022328769035250363,27,27,29,27,0.05013014496434973,Autumn
Ahya_372,v,-16.94319927,145.9914014,0.06657418932470717,0.0063522665174163264,0.026778803160983387,0.04947049281249298,0.023194947778502895,0.023041403344657856,0.031241962397845505,0.026106985503604106,27,27,29,27,0.06022192280729084,Autumn
Ahya_372,wspeed_u,-16.94319927,145.9914014,-2.8603790796296296,-2.9764786676666666,-1.8113169703103449,-2.6836598753703704,0.9890130573600784,0.8667577439754531,0.9487351914749528,0.4924661300896338,27,27,29,27,1.1651616973563217,Summer
Ahya_372,wspeed_v,-16.94319927,145.9914014,5.805740262602006,3.395646184622732,2.1950655698781127,6.759708760036435,1.960988482424532,1.7807620765499126,1.3733369385625762,1.2067925923993028,27,27,29,27,4.564643190158323,Winter
Ahya_373,u,-16.94319701,145.9916391,0.040750621267820857,-0.009530791784871808,0.018374715608298113,0.020670121385339774,0.015483858832639483,0.013257719246036184,0.02396048847394591,0.022396544230143846,27,27,29,27,0.05028141305269267,Autumn
Ahya_373,v,-16.94319701,145.9916391,0.06669288005580641,0.006354014753404065,0.026813584738092245,0.049565803570164664,0.02323791956471966,0.02310221022513749,0.03131813242084308,0.02616268624017888,27,27,29,27,0.060338865302402345,Autumn
Ahya_373,wspeed_u,-16.94319701,145.9916391,-2.8611245158888887,-2.977075755777778,-1.8116902995172415,-2.6844144417777778,0.9892384705156335,0.8668971830184361,0.9489290759834782,0.4925673635579395,27,27,29,27,1.1653854562605364,Summer
Ahya_373,wspeed_v,-16.94319701,145.9916391,5.8056480964188,3.395342844785798,2.194763642453594,6.759813290679086,1.9610784101998027,1.7808158504204392,1.373413722831591,1.2068936262550019,27,27,29,27,4.565049648225493,Winter
Ahya_374,u,-16.94313766,145.9920085,0.04100400326327742,-0.009526602851851852,0.01845822362680819,0.02083803993977216,0.015561423084923243,0.013332253976008339,0.02408697298156894,0.022509834928788806,27,27,29,27,0.05053060611512927,Autumn
Ahya_374,v,-16.94313766,145.9920085,0.06706398080461531,0.006383893917605398,0.02691903429087122,0.04986857599348355,0.02338184036616353,0.023279604019139567,0.03153630468509426,0.026320607065252483,27,27,29,27,0.06068008688700992,Autumn
Ahya_374,wspeed_u,-16.94313766,145.9920085,-2.8625582075925924,-2.9782262771851853,-1.8124097815517242,-2.6858631174814813,0.9896722995601278,0.8671629189252827,0.94930204137879,0.49276301124488114,27,27,29,27,1.1658164956334611,Summer
Ahya_374,wspeed_v,-16.94313766,145.9920085,5.805399951943194,3.394691544121175,2.1941404113253853,6.7599180408608674,1.9612381955634919,1.780879060110097,1.3735393344300153,1.2070713706513878,27,27,29,27,4.565777629535482,Winter
Ahya_375,u,-16.8456656,146.2316663,-0.0520936575316044,-0.015043222423521786,-3.2812673801518925e-4,-0.053269294296296295,0.028797461331133246,0.041315677787427445,0.0419988867940682,0.02472642531359959,27,27,29,27,0.052941167558281106,Summer
Ahya_375,v,-16.8456656,146.2316663,0.02194956508412945,-0.04480728216002676,-0.026607643117294175,0.004598499602893292,0.01698640794142295,0.028302009181845552,0.03475317661028499,0.023083441465198556,27,27,29,27,0.0667568472441562,Autumn
Ahya_375,wspeed_u,-16.8456656,146.2316663,-4.242559081592592,-4.128840757111111,-2.4700824164456634,-4.450447529518518,1.257123964709935,1.0020916043611972,1.1960164566001623,0.6203659168263714,27,27,29,27,1.980365113072855,Summer
Ahya_375,wspeed_v,-16.8456656,146.2316663,5.059465942365861,2.6951961565148586,1.493394303974153,6.035499281077983,1.9692878932822395,1.6944909949977294,1.3874795323940716,1.2608483848103047,27,27,29,27,4.54210497710383,Winter
Ahya_376,u,-16.84565856,146.2316635,-0.05209590911572554,-0.015045326930948016,-3.296171717407652e-4,-0.05327093114814815,0.028798281530332984,0.04131800142375926,0.04200147563071204,0.024726613185720385,27,27,29,27,0.05294131397640738,Summer
Ahya_376,v,-16.84565856,146.2316635,0.0219508481048744,-0.044810529756426534,-0.02660931801264238,0.004598313485694991,0.01698730239296211,0.02830366080023788,0.034755325965631426,0.023084729416754334,27,27,29,27,0.06676137786130093,Autumn
Ahya_376,wspeed_u,-16.84565856,146.2316635,-4.242564343185185,-4.128846175629629,-2.4700841966041183,-4.450455754,1.25712494229033,1.0020917449441342,1.1960176219496723,0.6203658380793786,27,27,29,27,1.9803715573958818,Summer
Ahya_376,wspeed_v,-16.84565856,146.2316635,5.059467159604457,2.695199476142868,1.4933952607683434,6.035500672636998,1.9692879712725586,1.6944903441569452,1.3874790620270054,1.260848391579847,27,27,29,27,4.542105411868655,Winter
Ahya_377,u,-16.84567776,146.2316621,-0.05208702920155075,-0.015044702506940151,-3.279840085305598e-4,-0.05326631214814815,0.028793782978604538,0.04130865072034897,0.04199145406815944,0.024722833892597395,27,27,29,27,0.05293832813961759,Summer
Ahya_377,v,-16.84567776,146.2316621,0.0219445589252533,-0.04479973284972846,-0.026603330340634446,0.004596715810327905,0.016982918289484956,0.028296624978057905,0.034746916384349354,0.023078658665861274,27,27,29,27,0.06674429177498176,Autumn
Ahya_377,wspeed_u,-16.84567776,146.2316621,-4.242541166851852,-4.128824419666667,-2.4700753651859677,-4.450418364962963,1.2571203519549095,1.0020914508217673,1.1960133656560659,0.6203650778826165,27,27,29,27,1.9803429997769952,Summer
Ahya_377,wspeed_v,-16.84567776,146.2316621,5.059473490757135,2.695195170262603,1.493399202754647,6.035510586118085,1.9692890793559885,1.6944945785426129,1.3874817938429527,1.2608508580674518,27,27,29,27,4.542111383363438,Winter
Ahya_378,u,-16.84568765,146.2316663,-0.05208395130070811,-0.015041611975224975,-3.258089310669938e-4,-0.05326401603703704,0.028792703465330863,0.04130546635485064,0.0419879072670857,0.024722676248572117,27,27,29,27,0.052938207105970046,Summer
Ahya_378,v,-16.84568765,146.2316663,0.02194284379625678,-0.04479522702884362,-0.026601020772887604,0.00459704630105529,0.016981722994607696,0.028294382731053686,0.03474397402517884,0.023076930044654307,27,27,29,27,0.0667380708251004,Autumn
Ahya_378,wspeed_u,-16.84568765,146.2316663,-4.242534049444444,-4.128817021222222,-2.4700729889257285,-4.450407276740741,1.2571190385662538,1.0020912500649055,1.1960117606832854,0.6203652202591317,27,27,29,27,1.9803342878150123,Summer
Ahya_378,wspeed_v,-16.84568765,146.2316663,5.059471467327353,2.6951903471102248,1.493397645529293,6.035508186783939,1.9692889270463212,1.6944954148983749,1.3874824089585085,1.260850768530803,27,27,29,27,4.542110541254646,Winter
Ahya_379,u,-16.84569184,146.2316815,-0.052086697980571854,-0.015032665496457993,-3.212628883961982e-4,-0.053263261185185186,0.028795599834254348,0.04130858082283543,0.04199077967786314,0.024727462844334587,27,27,29,27,0.052941998296788986,Summer
Ahya_379,v,-16.84569184,146.2316815,0.02194625380450248,-0.0447961743722457,-0.02660213786202395,0.004600315278107349,0.016984099659160572,0.02829718047333052,0.034746495616959513,0.023079990029732798,27,27,29,27,0.06674242817674818,Autumn
Ahya_379,wspeed_u,-16.84569184,146.2316815,-4.242544105962963,-4.128824210666667,-2.470077875626106,-4.4504247378518516,1.2571213335781342,1.0020910312176061,1.1960126727976483,0.6203667298682283,27,27,29,27,1.9803468622257454,Summer
Ahya_379,wspeed_v,-16.84569184,146.2316815,5.059456261913351,2.6951812232138073,1.4933872448713201,6.035486792323908,1.9692868995327697,1.6944921204927292,1.387480520365982,1.2608470387982385,27,27,29,27,4.5420995474525885,Winter
Ahya_37_Lizard,u,-14.64645,145.4563461,-0.0830158862050532,-0.09504639492103441,0.00515950639767728,-0.11709889134172902,0.040368592748947316,0.03777896862901675,0.04860969968470016,0.012298639020081473,27,27,29,27,0.12225839773940629,Summer
Ahya_37_Lizard,v,-14.64645,145.4563461,0.07143110146195741,0.027029531882954795,0.005099388276606299,0.08014760074233113,0.029111244923480346,0.037139809623308,0.027737565699727195,0.021880254624659833,27,27,29,27,0.07504821246572482,Winter
Ahya_37_Lizard,wspeed_u,-14.64645,145.4563461,-5.24139570953674,-6.157069176408445,-1.8073036324082439,-6.6330399679325955,1.8239178310313398,1.0753252673772382,1.8484390150156786,0.5935709126261154,27,27,29,27,4.825736335524351,Summer
Ahya_37_Lizard,wspeed_v,-14.64645,145.4563461,5.098687293111866,4.139339979766508,1.0671108165011434,6.525872144242108,2.198562819335023,1.5431240652030556,1.258661222022677,1.0595972545436096,27,27,29,27,5.458761327740964,Winter
Ahya_37_Tydeman,u,-13.971194,144.5025991,-0.0826316695440289,-0.09063373375506607,-0.005256133155636508,-0.07238750722645812,0.051115020549602125,0.014512008493622112,0.048956121057287826,0.007419097367829481,27,27,29,27,0.08537760059942956,Summer
Ahya_37_Tydeman,v,-13.971194,144.5025991,0.007251597924718109,-0.03530422292199847,-0.02121428528564624,-0.01853590037846251,0.019112947148731418,0.011388962376821965,0.017347713358351505,0.017033487107205036,27,27,29,27,0.04255582084671657,Autumn
Ahya_37_Tydeman,wspeed_u,-13.971194,144.5025991,-5.920141079843745,-7.358677977602118,-1.9446191306206917,-7.9381427249136145,2.2643502459556366,1.3129275611634725,1.9819708365417168,0.6141059212755906,27,27,29,27,5.993523594292923,Summer
Ahya_37_Tydeman,wspeed_v,-13.971194,144.5025991,4.2735627476033615,3.199774195087254,0.17193506420734178,5.828553059609888,2.132041047521887,1.5171552867647606,1.0623172994720933,1.0204980983852148,27,27,29,27,5.656617995402546,Winter
Ahya_37a,u,-21.95621942,152.2967232,-0.02085884485185185,-0.010061661263561438,-0.015723109406172785,-0.01906471885185185,0.012350012208481143,0.01250295189101134,0.013593125302597344,0.0075887352095610145,27,27,29,27,0.010797183588290413,Spring
Ahya_37a,v,-21.95621942,152.2967232,0.008438838994576283,7.440205810293557e-4,0.0030374934935725423,0.009079098326296924,0.009120984045277301,0.006655842333325871,0.009247032309425692,0.006934827339680402,27,27,29,27,0.008335077745267568,Winter
Ahya_37a,wspeed_u,-21.95621942,152.2967232,-5.141422186333333,-3.839843660074074,-4.688083478551724,-3.6652031319259257,1.2912545874153203,1.3441522425368373,1.2762217185282234,1.106637701608603,27,27,29,27,1.4762190544074074,Winter
Ahya_37a,wspeed_v,-21.95621942,152.2967232,3.510028423757923,0.7616410094370849,1.735860945178935,3.0422696081333456,1.6102137683337385,1.5266317808026002,1.635415093801814,1.1873530219267514,27,27,29,27,2.748387414320838,Autumn
Ahya_37b,u,-14.47504621,145.5025375,-0.06949105155555556,-0.11429700774074074,-0.08693851844827587,-0.08916211888888889,0.019644770285715513,0.023730725263441332,0.03151603479552735,0.019898593608029744,27,27,29,27,0.04480595618518518,Autumn
Ahya_37b,v,-14.47504621,145.5025375,0.09001396844545739,0.031173195878884535,0.04528607704036816,0.07320653715874617,0.02681845144925277,0.02831415983549257,0.04260635639791567,0.023232758981953247,27,27,29,27,0.05884077256657286,Autumn
Ahya_37b,wspeed_u,-14.47504621,145.5025375,-5.242597433296297,-6.252598263444445,-1.6638156894742537,-6.7813879256296294,1.8812016566724157,1.0862885722004203,1.906410054397021,0.59692986069397,27,27,29,27,5.117572236155375,Summer
Ahya_37b,wspeed_v,-14.47504621,145.5025375,4.99652206798266,4.128178638482145,0.9836084157764355,6.459848145002482,2.206374891549717,1.5248080312848902,1.2377874377691493,1.0492738616432549,27,27,29,27,5.476239729226046,Winter
Ahya_380,u,-16.84571799,146.2316679,-0.05207110576811822,-0.015038404090034355,-3.2215984718995635e-4,-0.05325678240740741,0.028786582493305925,0.04129198504949541,0.041973347308684884,0.02471813197999883,27,27,29,27,0.05293462256021745,Summer
Ahya_380,v,-16.84571799,146.2316679,0.021934108787044545,-0.04477899218705853,-0.02659217364814228,0.004595443941505409,0.01697563708789137,0.028284354745071447,0.03473177631893508,0.023068444910053828,27,27,29,27,0.06671310097410307,Autumn
Ahya_380,wspeed_u,-16.84571799,146.2316679,-4.242501234925926,-4.128785645148148,-2.470060752747447,-4.450354653259259,1.2571126162207156,1.0020907457614314,1.196005496713705,0.6203644443013713,27,27,29,27,1.9802939005118119,Summer
Ahya_380,wspeed_v,-16.84571799,146.2316679,5.059477263955508,2.695181455710475,1.4934010173795427,6.035517877267196,1.9692901027544842,1.6945010398585871,1.3874860983046906,1.2608535846474975,27,27,29,27,4.542116859887654,Winter
Ahya_381,u,-16.84574506,146.2316953,-0.06369257836684881,-0.03377926394792031,-0.010543877910510034,-0.06363646253122718,0.0305668775802324,0.04200250554877087,0.04615561415240495,0.024147656475577477,27,27,29,27,0.05314870045633878,Summer
Ahya_381,v,-16.84574506,146.2316953,0.03259604358009189,-0.03962867241722916,-0.02615916581518455,0.01798227064388453,0.020728475330815812,0.03535074813390424,0.03894050348010204,0.023873664977869642,27,27,29,27,0.07222471599732105,Autumn
Ahya_381,wspeed_u,-16.84574506,146.2316953,-4.24249718420342,-4.128777536056352,-2.47006122671427,-4.4503504843556,1.257112393660047,1.0020900314978918,1.196002964168608,0.6203665683933307,27,27,29,27,1.9802892576413305,Summer
