Site,Latitude,Longitude,mean_u,mean_v,mean_wind_speed,sd_wind_speed,cv_wind_speed,min_wind_speed,max_wind_speed,wind_speed_range,vector_magnitude,mean_wind_direction,directional_constancy,directional_variability,predominant_wind_sector,trade_wind_component,alongshore_wind_component,crossshore_wind_component,easterly_exposure,westerly_exposure,northerly_exposure,southerly_exposure,summer_wind_speed,autumn_wind_speed,winter_wind_speed,spring_wind_speed,seasonal_wind_range,dominant_wind_season,summer_winter_wind_diff,mean_wave_energy_proxy,extreme_wind_frequency,calm_wind_frequency,wind_transport_potential,wind_dispersal_symmetry,wind_retention_potential,n_months,n_years,wind_exposure_category,directional_consistency_category,seasonal_variability_category,wind_regime_type,variable_type,mean_current_speed,sd_current_speed,cv_current_speed,min_current_speed,max_current_speed,current_speed_range,mean_current_direction,predominant_current_sector,alongshore_current_component,crossshore_current_component,summer_current_speed,autumn_current_speed,winter_current_speed,spring_current_speed,seasonal_current_range,dominant_current_season,summer_winter_current_diff,extreme_current_frequency,calm_current_frequency,current_transport_potential,current_dispersal_symmetry,current_retention_potential,current_exposure_category,current_regime_type
Aken_15_Orpheus,-18.56821225,146.4896096,1.2911139047160078,6.500395595074514,6.759621642106962,2.1848106260730957,0.32321492854918044,1.4074245741839804,10.789839471269488,9.382414897085507,6.627376404537105,191.23393045527894,0.980436000034961,0.019563999965038992,S,3.6835184083634216,6.500395595074514,1.2911139047160078,1.3914947138119345,0.10038080909592684,6.505930368763468,0.005534773688953612,5.982920531974255,8.245319452966639,8.14573562011686,4.722044378935481,3.523275074031158,Autumn,2.1628150881426045,399.37435056362716,5.454545454545454,2.727272727272727,6.627376404537105,0.8089961283227134,0.0028942448262445834,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_15_Tydeman,-13.97108093,144.5103008,-0.41512868895220145,7.267709771931787,8.634745734513253,2.088093156689548,0.24182451005400168,4.2556958000092395,19.104088189298842,14.848392389289604,7.27955610991659,176.7308401687901,0.8430539049714061,0.1569460950285939,S,5.432587174451886,7.267709771931787,-0.41512868895220145,1.874780973693253,2.2899096626454547,7.267709771931787,0,7.398876630670926,9.570118579160765,9.918373636374705,7.7431599513904885,2.519497005703779,Winter,2.519497005703779,764.2057855124727,5.454545454545454,0,7.27955610991659,0.9519234611283429,0.018176110780109854,110,11,Moderate,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_16,-18.27797854,147.378974,0.4553927604533794,6.962910186495912,7.314156069735324,2.1589612559964215,0.29517571616085947,2.305953780669364,13.080060900543103,10.774107119873738,6.9777862414580945,183.74196631453054,0.954011122394685,0.045988877605315004,S,4.601509700644302,6.962910186495912,0.4553927604533794,1.0952840794395047,0.6398913189861252,6.962910186495912,0,6.6056918533950775,8.768328098501497,8.488118571448217,5.446964586436525,3.3213635120649725,Autumn,1.8824267180531393,493.4230760826681,5.454545454545454,0,6.9777862414580945,0.93773816745069,0.00628765330775601,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_16_Lizard,-14.64609529,145.455511,-0.16609906951199732,8.317502385819466,9.384470067129753,1.7945726340342103,0.1912279139042618,5.004418796722922,15.807018953535271,10.80260015681235,8.319160705203696,178.85596535499693,0.8864816708556158,0.1135183291443842,S,5.998812117948941,8.317502385819466,-0.16609906951199732,1.8124850078152752,1.9785840773272727,8.317502385819466,0,8.479309354679465,10.243590607462389,10.452807123220948,8.429222124819194,2.0235849984017538,Winter,1.973497768541483,917.8557973621688,5.454545454545454,0,8.319160705203696,0.982300644754169,0.012096402709194626,110,11,Exposed,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_16_Magnetic,-19.1661908,146.8521498,1.3975387114657025,5.2385558632129205,5.576885285270811,1.4705022923211688,0.2636780599028875,1.8046830619105894,8.315856844040685,6.511173782130095,5.42176926676594,194.93744652778935,0.9721859047532231,0.027814095246776915,S,2.7160092746542968,5.2385558632129205,1.3975387114657025,1.4693721310566117,0.0718334195909091,5.2385558632129205,0,5.39472062212581,6.514797579774063,6.15682362958162,4.254692988353233,2.2601045914208298,Autumn,0.7621030074558099,207.53751659273846,5.454545454545454,1.8181818181818181,5.42176926676594,0.7494051535976971,0.004987388806478968,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_16_Orpheus,-18.56793531,146.4895094,1.2909481811145167,6.5002707752483735,6.759432625131662,2.184843859283679,0.32322888331786903,1.4077808170384076,10.790083707601223,9.382302890562816,6.627221692222991,191.23273537181512,0.9804405280382397,0.019559471961760333,S,3.6835473317003475,6.5002707752483735,1.2909481811145167,1.3912966760992587,0.10034849498474192,6.505811524230706,0.00554074898233328,5.982568595006657,8.245226358086631,8.14549543910562,4.721985592040706,3.523240766045925,Autumn,2.162926844098963,399.34995855960835,5.454545454545454,2.727272727272727,6.627221692222991,0.8090153045812227,0.0028936558800864366,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_16_Tydeman,-13.97109778,144.5103629,-0.41514448858313546,7.267788226299782,8.634833026630606,2.0881154128645303,0.2418246428650784,4.255660813679138,19.104363919583363,14.848703105904224,7.279635337621157,176.73075123050432,0.8430545576469288,0.15694544235307117,S,5.432653822093682,7.267788226299782,-0.41514448858313546,1.8747914490913977,2.289935937674533,7.267788226299782,0,7.398932954434016,9.570206316791836,9.918496878796425,7.74324410999619,2.5195639243624095,Winter,2.5195639243624095,764.2295185066746,5.454545454545454,0,7.279635337621157,0.9519221173932614,0.01817585144600217,110,11,Moderate,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_17,-18.27797259,147.3789835,0.4553892842666773,6.962911072338982,7.314157605633018,2.1589589734115258,0.2951753420993824,2.305959710758977,13.080080362180459,10.774120651421482,6.977786898546395,183.74193735711847,0.9540110119000489,0.04598898809995111,S,4.601512785065134,6.962911072338982,0.4553892842666773,1.0952833314030408,0.6398940471363636,6.962911072338982,0,6.605698771636276,8.768326293833757,8.488116242749689,5.446967546460259,3.3213587473734982,Autumn,1.8824174711134125,493.42310093339876,5.454545454545454,0,6.977786898546395,0.937738655793258,0.006287667094366762,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_17_Lizard,-14.64607961,145.4556014,-0.16607166956454109,8.317428496807857,9.384421530588334,1.794557424871587,0.19122728225946192,5.004424065204637,15.806739387241402,10.802315322036765,8.319086283898212,178.8561438676827,0.8864783254654873,0.11352167453451267,S,5.998740495839127,8.317428496807857,-0.16607166956454109,1.8125087230046624,1.9785803925692034,8.317428496807857,0,8.479336684767606,10.243551223159175,10.452717000225382,8.429124536113822,2.0235924641115606,Winter,1.973380315457776,917.8409892389766,5.454545454545454,0,8.319086283898212,0.9823034729393566,0.01209682175555425,110,11,Exposed,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_17_Magnetic,-19.16617479,146.8521378,1.3975395761933347,5.2386093023119775,5.576939245904949,1.4705202885112305,0.2636787355341926,1.8047255373136752,8.315926791972325,6.5112012546586495,5.421821122952714,194.93730979129796,0.9721857965251933,0.027814203474806676,S,2.7160464503488475,5.2386093023119775,1.3975395761933347,1.469374468238789,0.07183489204545454,5.2386093023119775,0,5.394773181351725,6.51486854474083,6.156877044636598,4.254731995450142,2.2601365492906877,Autumn,0.7621038632848736,207.54371247603032,5.454545454545454,1.8181818181818181,5.421821122952714,0.7494074232170408,0.004987359956490502,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_17_Orpheus,-18.5679421,146.4894663,1.2909536913974833,6.5002235978883,6.7593806748755245,2.1848401202077414,0.3232308143745693,1.407832945192724,10.790111216525297,9.382278271332574,6.627176491981838,191.2328615508583,0.980441376325336,0.01955862367466399,S,3.6835100759106694,6.5002235978883,1.2909536913974833,1.3912950193809603,0.10034132798347711,6.505766073598838,0.005542475710537495,5.982512237753479,8.245182722335308,8.145401980212656,4.721971569357845,3.5232111529774626,Autumn,2.1628897424591766,399.3419624241675,5.454545454545454,2.727272727272727,6.627176491981838,0.809013021533773,0.002893552621967717,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_17_Tydeman,-13.97111186,144.5104033,-0.4151546934584427,7.267837540666876,8.634887193701688,2.088127787562537,0.24182455899199512,4.2556407835304,19.104520465409536,14.848879681879136,7.2796851537018625,176.7306931769955,0.8430550382883619,0.15694496171163808,S,5.432695908553596,7.267837540666876,-0.4151546934584427,1.8747973597051937,2.289952053163636,7.267837540666876,0,7.398968188960817,9.57025889309281,9.918573478641088,7.743297770018771,2.519605289680271,Winter,2.519605289680271,764.2440523444654,5.454545454545454,0,7.279685153701863,0.9519212371689977,0.018175681765259674,110,11,Moderate,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_18,-18.27797092,147.3790123,0.45537920121290976,6.9629150945203255,7.314163444141309,2.1589526838038644,0.29517424655490837,2.305976950679257,13.080163126068586,10.774186175389328,6.977790254113139,183.7418525845997,0.9540107091402767,0.04598929085972325,S,4.601522758972531,6.9629150945203255,0.45537920121290976,1.09528129311291,0.6399020919,6.9629150945203255,0,6.605719890048046,8.768324058116491,8.488109089704434,5.446978038999471,3.32134601911702,Autumn,1.8823891996563882,493.4234325117384,5.454545454545454,0,6.977790254113139,0.9377400840587352,0.0062877034688855575,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1810,-18.42361797,146.986074,0.6312400887219418,6.852248851801379,7.1403437027351835,2.2461040359759155,0.314565254767151,2.165692649389187,12.086867633308726,9.921174983919538,6.88126284751738,185.26332323217326,0.9637159125661473,0.036284087433852696,S,4.398917482194407,6.852248851801379,0.6312400887219418,1.0719551202401236,0.4407150315181818,6.852248851801379,0,6.362116273747431,8.638953488184853,8.527665184367702,5.090286340862062,3.5486671473227913,Autumn,2.165548910620271,469.5215812662525,5.454545454545454,0,6.88126284751738,0.9115952795829508,0.005081560348412037,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1811,-18.42403094,146.9862533,0.6312427132468865,6.852195337210628,7.140299293904951,2.246148918775324,0.3145734970371151,2.165646813332258,12.086437091660589,9.92079027832833,6.881209799324416,185.26338586778388,0.9637144769545308,0.03628552304546917,S,4.398877785845008,6.852195337210628,0.6312427132468865,1.0719698406702913,0.4407271274234048,6.852195337210628,0,6.362137485359229,8.638836149359758,8.527643747016358,5.09022140933229,3.5486147400274675,Autumn,2.1655062616571286,469.517282547339,5.454545454545454,0,6.881209799324416,0.9115943621879095,0.005081793010615528,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1812,-18.424172509999998,146.9861985,0.6312776111099245,6.852155393935715,7.140258025048316,2.246153739380864,0.3145759903215354,2.166076274928688,12.086096312046868,9.92002003711818,6.881173225906391,185.26370572758782,0.9637149248342224,0.036285075165777614,S,4.3988248651688515,6.852155393935715,0.6312776111099245,1.071975763173561,0.44069815206363633,6.852155393935715,0,6.3621008687887795,8.638802099723444,8.527565841867485,5.090204560647596,3.548597539075848,Autumn,2.1654649730787057,469.51008631800187,5.454545454545454,0,6.881173225906391,0.9115889637467753,0.005081759656091992,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1813,-18.42433671,146.9862862,0.6312773902472009,6.852144585641997,7.140250107393237,2.246170070731945,0.31457862637139145,2.1660296350999224,12.085938083366964,9.91990844826704,6.8811624429292655,185.26371215245376,0.9637144833070057,0.03628551669299429,S,4.3988173787246,6.852144585641997,0.6312773902472009,1.071981560619928,0.44070417037272724,6.852144585641997,0,6.362119129033503,8.638777344784108,8.527561947286657,5.090181340199029,3.548596004585079,Autumn,2.1654428182531538,469.50985991356896,5.454545454545454,0,6.8811624429292655,0.9115888966419319,0.005081827127515203,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1814,-18.42429598,146.9864076,0.6312368741944371,6.85217991580338,7.1402890512142605,2.246174570278247,0.31457754079245126,2.165508323011104,12.08621212153695,9.920703798525846,6.881193907301405,185.26334923348367,0.9637136337122383,0.03628636628776172,S,4.398871010096951,6.85217991580338,0.6312368741944371,1.071978988312619,0.4407421141181818,6.85217991580338,0,6.362175618926555,8.638786847611591,8.527647910919587,5.090183859420619,3.5486029881909724,Autumn,2.165472291993032,469.51738341488885,5.454545454545454,0,6.881193907301405,0.911595053132045,0.005081918396789686,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1815,-18.4243026,146.9864343,0.6312298564159409,6.852184892821777,7.140294871618281,2.2461765193450676,0.3145775573321656,2.1654194721128497,12.086244353401689,9.920824881288839,6.881198219572364,185.26328724534466,0.9637134520766375,0.0362865479233625,S,4.398879491699173,6.852184892821777,0.6312298564159409,1.0719790280348562,0.44074917161891547,6.852184892821777,0,6.362186517377871,8.638786445093169,8.527661748240405,5.090182431631336,3.5486040134618326,Autumn,2.1654752308625342,469.5186033555413,5.454545454545454,0,6.881198219572364,0.9115961080367989,0.005081939692378348,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1816,-18.42430042,146.9864359,0.6312290325644849,6.852185659292765,7.140295686646263,2.246176484029791,0.3145775164788451,2.165409777167983,12.086250974499576,9.920841197331592,6.881198907237729,185.26327982909726,0.9637134383813971,0.036286561618602886,S,4.398880616226958,6.852185659292765,0.6312290325644849,1.071978929547312,0.4407498969828271,6.852185659292765,0,6.362187434395437,8.63878683291464,8.527663452925278,5.090182674664572,3.5486041582500683,Autumn,2.1654760185298407,469.5187511667402,5.454545454545454,0,6.881198907237729,0.9115962335082277,0.005081941030322566,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1817,-18.4242363,146.9865079,0.6311972680951597,6.852215446922199,7.140327686807578,2.246177372977903,0.31457623116204114,2.1650310954946503,12.08648691304348,9.921455817548829,6.881225655527508,185.26299370903686,0.96371286548112,0.03628713451887999,S,4.398924140133386,6.852215446922199,0.6311972680951597,1.0719758285883405,0.44077856049318087,6.852215446922199,0,6.362225246256234,8.63880486265768,8.52772859299885,5.090189263136165,3.548615599521516,Autumn,2.165503346742616,469.5246891743025,5.454545454545454,0,6.881225655527508,0.9116010783004601,0.005081998489498439,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1818,-18.42406514,146.9866729,0.6311207334449572,6.852300392631189,7.140416188947636,2.2461772345071216,0.31457231274332287,2.1641233984509167,12.087069261452626,9.92294586300171,6.881303223302811,185.26229426801353,0.9637117839089133,0.03628821609108668,S,4.3990383239904,6.852300392631189,0.6311207334449572,1.0719677943995027,0.4408470609545455,6.852300392631189,0,6.362322113584668,8.638895730311498,8.527876216078635,5.090207293990781,3.5486884363207167,Autumn,2.1655541024939673,469.5405811267671,5.454545454545454,0,6.881303223302811,0.9116128924779141,0.0050820869723610445,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1819,-18.42378787,146.9868715,0.6310298242168595,6.8524388191547905,7.140559607391444,2.2461892398949845,0.3145676758401225,2.1629184134666666,12.087890260340659,9.924971846873992,6.88143272940386,185.2614348279206,0.9637105644045947,0.03628943559540532,S,4.399200488855595,6.8524388191547905,0.6310298242168595,1.071966076953223,0.44093625273636367,6.8524388191547905,0,6.362474187672981,8.639028545923566,8.528146009966875,5.0902256430185355,3.54880290290503,Autumn,2.165671822293894,469.5671718956035,5.454545454545454,0,6.88143272940386,0.9116273991237804,0.0050821556839664005,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1820,-18.55884857,146.5023281,1.2586034263980417,6.534708789729445,6.79152410662872,2.20103897688132,0.32408616126872664,1.3978848644581656,10.678076654668676,9.28019179021051,6.654810406879234,190.90183340505845,0.9798699529585635,0.020130047041436505,S,3.7307698806663487,6.534708789729445,1.2586034263980417,1.36752938207986,0.10892595568181818,6.538914513093081,0.004205723363636372,6.003477744780651,8.281827076279242,8.207681543364641,4.731483866671683,3.5503432096075596,Autumn,2.2042037985839906,405.62347123075494,5.454545454545454,2.727272727272727,6.654810406879234,0.8146802681345695,0.0029639955222700316,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1821,-18.55885134,146.5023373,1.258603665155376,6.534711454663198,6.791527337929872,2.201040149292811,0.32408617970220976,1.3978817917050348,10.67807164834379,9.280189856638756,6.654813068873457,190.90183108421576,0.9798698787100684,0.020130121289931635,S,3.730771596232147,6.534711454663198,1.258603665155376,1.367530083555376,0.10892641839999997,6.538917072354107,0.004205617690909085,6.003481417360559,8.281828235479118,8.207687536502666,4.731485934271164,3.5503423012079542,Autumn,2.204206119142107,405.62405731234975,5.454545454545454,2.727272727272727,6.654813068873457,0.8146803211515877,0.002964005044565941,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1822,-18.55911965,146.5023042,1.2590424117025063,6.534613846836461,6.791521144898111,2.2009908951753028,0.3240792229335425,1.3975687684833995,10.678720983855488,9.281152215372089,6.654800216515329,190.90569932064966,0.9798688798185531,0.020131120181446915,S,3.7303923364172658,6.534613846836461,1.2590424117025063,1.3679166712843247,0.10887425958181818,6.538823867291007,0.004210020454545457,6.003471590116325,8.28184852568658,8.207577146824747,4.731561358059739,3.5502871676268413,Autumn,2.204105556708422,405.6166976452465,5.454545454545454,2.727272727272727,6.654800216515329,0.8146155500600455,0.002964154826576621,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1823,-18.55912434,146.5022438,1.2590741376072088,6.534590047876349,6.791500500817412,2.2009816571567256,0.3240788478027528,1.3975630311121505,10.678803871607814,9.281240840495663,6.6547828497852555,190.90600630458835,0.9798693011926155,0.020130698807384495,S,3.730353074408831,6.534590047876349,1.2590741376072088,1.367941358198118,0.10886722059090907,6.538801077139985,0.004211029263636361,6.003445964188749,8.281838325151131,8.207529976932795,4.73156214711761,3.5502761780335215,Autumn,2.2040840127440458,405.61262021802435,5.454545454545454,2.727272727272727,6.6547828497852555,0.8146103151349736,0.0029641017923743955,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1824,-18.55914177,146.5022074,1.259115381309535,6.53457120209315,6.791488127773235,2.200975163431995,0.32407848206805917,1.3975428376657464,10.678886777642518,9.281343939976772,6.654772147765494,190.90638568698185,0.9798695105644591,0.020130489435540855,S,3.7303105847261384,6.53457120209315,1.259115381309535,1.3679757236096766,0.10886034230014172,6.538783051268006,0.004211849174856084,6.003429362860196,8.281830279681364,8.207496701975266,4.731570889903004,3.5502593897783594,Autumn,2.2040673391150705,405.60997482681523,5.454545454545454,2.727272727272727,6.654772147765494,0.8146039045315436,0.0029640763639442826,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1825,-18.55916575,146.5023315,1.2591017791844643,6.534609487725607,6.79153055446033,2.2009919148084807,0.3240789240597588,1.3975157837325214,10.678793562457946,9.281277778725425,6.654807168312168,190.90620832521466,0.9798685458230959,0.020131454176904096,S,3.7303472749113467,6.534609487725607,1.2591017791844643,1.3679704155117371,0.10886863632727271,6.538819764371062,0.004210276645454551,6.0034791255136675,8.281846771376266,8.207582034388487,4.731588466484874,3.5502583048913916,Autumn,2.2041029088748196,405.61788547063196,5.454545454545454,2.727272727272727,6.654807168312168,0.8146070655078551,0.002964199898016035,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1826,-18.55918628,146.5022991,1.2591462722767994,6.534590970348069,6.791519370993155,2.200985730030644,0.3240785470525403,1.3974921343920264,10.678879296321808,9.281387161929782,6.6547974037338715,190.90661464248774,0.979868721593694,0.02013127840630602,S,3.730302719780814,6.534590970348069,1.2591462722767994,1.3680078286495267,0.10886155637272725,6.538802058648069,0.0042110883000000005,6.003463703881606,8.281838880694847,8.207550335092181,4.731599058164103,3.5502398225307443,Autumn,2.2040866312105747,405.61542859159596,5.454545454545454,2.727272727272727,6.6547974037338715,0.8146002089525559,0.0029641788982134832,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1827,-18.55919617,146.5022861,1.2591666053042774,6.534583026601731,6.791514881279716,2.2009831411527223,0.3240783801003752,1.3974807810426437,10.678917410928221,9.281436629885578,6.6547934506988975,190.90679948222447,0.9798687873072794,0.020131212692720557,S,3.730282725082298,6.534583026601731,1.2591666053042774,1.3680250236574698,0.10885841835319253,6.53879446471937,0.004211438117639042,6.003457373950079,8.281835498516546,8.207537052344556,4.731604230480252,3.5502312680362946,Autumn,2.2040796783944767,405.6144198929717,5.454545454545454,2.727272727272727,6.6547934506988975,0.8145970925021349,0.00296417118192742,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1828,-18.55923406,146.502259,1.2592352230926982,6.534560987542843,6.791505434375117,2.200976580158864,0.3240778648307707,1.3974374647943884,10.679036248299411,9.281598783505023,6.654784793439545,190.90741549289055,0.9798688755745432,0.020131124425456837,S,3.7302186210108053,6.534560987542843,1.2592352230926982,1.3680839474936493,0.1088487244009509,6.538773412621635,0.004212425078791732,6.003442598000195,8.281826144775513,8.207503286284952,4.73162473335647,3.550201411419043,Autumn,2.2040606882847573,405.6120631148405,5.454545454545454,2.727272727272727,6.654784793439545,0.8145867311363553,0.002964162308339387,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1859,-18.67037927,147.706492,0.5911535050454516,6.982354967940451,7.334399369288779,2.1491701349501384,0.29302605799587716,2.3670433076452455,14.583675947662522,12.216632640017277,7.007334968791646,184.83934423383656,0.9554067914727081,0.04459320852729187,S,4.519261894342437,6.982354967940451,0.5911535050454516,1.1736674480358247,0.5825139429903731,6.982354967940451,0,6.576008852597815,8.845853515772056,8.46465790172569,5.507254282369996,3.3385992334020598,Autumn,1.8886490491278751,496.9695252081881,5.454545454545454,0,7.007334968791646,0.9193998751253197,0.006080008229987632,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1860,-18.67043199,147.7064835,0.5911734101826446,6.982346298610276,7.3343883664109155,2.149178197986038,0.2930275969334494,2.3669445911271425,14.583676759253024,12.216732168125882,7.007328009635598,184.83951238904962,0.9554072759123111,0.044592724087688884,S,4.519241689142793,6.982346298610276,0.5911734101826446,1.1736690893735535,0.582495679190909,6.982346298610276,0,6.575991523104676,8.845840938989907,8.46466480583251,5.507233741665181,3.338607197324726,Autumn,1.888673282727833,496.96833279697813,5.454545454545454,0,7.007328009635598,0.9193970402644582,0.00607995130063045,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aken_1861,-18.67042897,147.7063577,0.5911734621504838,6.9823332254310895,7.334374196076784,2.149188992204918,0.2930296348057257,2.366867154696756,14.583478903398428,12.216611748701672,7.007314987447754,184.83952183054504,0.9554073463003869,0.04459265369961307,S,4.519232408262326,6.9823332254310895,0.5911734621504838,1.173657058141393,0.5824835959909092,6.9823332254310895,0,6.5759666185750385,8.845817503543378,8.464696069754831,5.50719493150809,3.3386225720352876,Autumn,1.8887294511797927,496.9665104921311,5.454545454545454,0,7.007314987447754,0.9193968774504705,0.0060799534503524575,110,11,Sheltered,Consistent,High,Steady_Strong,wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
